"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ser_3.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asn_0.0",7947959.0693827,6472233.71107507,8230246.64755215,6899149.36394581,5164697.86626043,7699913.84989471,8536022.58372214,6303801.17948829,8374028.17319405,8455460.73416545,8391583.07352873,5721031.93910079,8380653.5544129,7039238.29566987,5967067.1611564,4730251.31392724,8446800.30262911,8346456.18894095,4990378.77043529,8384915.99644913,8322857.72434178,0,7985700.17594971,6784366.28893083,8981207.21718517,9120243.89144731,8994511.36999403,8814982.87887229,7131346.73883364,4421682.52266773,6159329.10983747,8613876.42002293,4981008.11716249,8417540.01116415,7703177.3897313,5554906.13894391,7737399.90864546,10935915.1028297,6624752.32749366,6382354.59227932,7870330.69637408,7096174.53282857,6793394.4077032,3857380.92821689,7055640.35874493,5928178.18208669,5524411.60105958,6918147.99929578,6845046.88337298,8142948.16037058,5110470.41727245
"Asn_1.1",379846.89269966,284225.19435747,408417.00502783,342208.61191259,227387.00624696,352072.29190573,415023.68369287,289101.39207325,383300.06120684,348368.97712889,367635.04861276,274208.84768097,428964.14733896,322626.2417797,279989.40863974,220004.33883705,432955.14161958,409891.99864838,221610.19052742,406539.61256908,381423.71757113,0,415298.78680484,292797.54981188,418544.11900438,422464.71892216,453463.64930296,432882.14517431,356606.40224003,177381.68797947,275142.19653358,395009.0432671,233558.62743185,394365.23639373,392478.50771332,239618.04804366,413150.14801923,548198.16720432,297543.51301451,303515.12448938,378084.28922813,315742.03521968,304379.14419697,174533.57637757,329172.90836188,264213.57464541,244249.36410763,309348.85918709,359732.7352018,351641.24074667,229939.21123129
"Asn_2.2",4360.48539367,14113.20342852,5978.60746006,4435.8740407,7301.0033905,6056.61128949,10603.65947883,11198.87448088,6865.1026581,3166.99231569,7681.97520308,12360.54489312,6708.61229347,4100.52057624,3636.45749937,13571.79524538,6630.14104566,6672.3016936,6231.39611079,1950.82827408,5439.69304887,0,4920.24389834,8910.22055241,6122.21204571,6168.56761814,8828.76063028,4619.73322591,5099.71809749,5676.10835682,8404.26359052,7806.97395586,10524.65156199,7089.78559508,6626.27121404,8875.07540854,4336.14331092,11310.73551867,9915.55947858,7833.00101041,9300.91614542,10667.83821658,12895.86827176,8445.95863831,9518.45340815,8492.01169961,6656.1865453,8819.06849721,2256.67092729,8691.66865691,4671.74083515
"Asn_3.3",19348.11966751,24149.14266104,20357.12688093,26843.53199513,22423.95609524,23573.37218553,22848.28619804,24687.39967733,15851.47315223,13649.76112675,19328.57730412,18322.60529223,26773.73622661,26010.32371284,28206.86367212,22602.50109207,23619.99436196,20213.33964284,37721.79368535,14233.67134671,26542.97269416,0,15379.11250557,25983.37117479,27294.01270563,19840.10155701,26299.33234255,19874.78192211,20632.54285303,21448.31107998,23580.78502174,19886.47013808,27541.65784659,17573.71663509,23110.88909833,20851.63448127,15679.13307395,26594.80761112,18946.72573473,24958.69771304,19591.58129964,29801.13694823,21890.21645273,19911.26018658,18609.90044344,28114.92032366,12157.34195271,24251.76617454,14782.59125899,17984.21183327,22222.88690353
"Asn_4.4",31493.70351501,59130.20656844,38382.20644343,29084.24380339,21600.63082474,31065.00542172,40342.41163316,25348.91146474,36843.30430394,31597.05590699,46366.4204058,40925.14479825,35976.14440419,33570.22225228,25592.55540802,44654.65110259,34574.28281724,48106.84961379,22993.67107119,38990.00308499,34286.4477145,0,35302.0543744,28139.42371763,38913.21063448,35579.65980057,36425.28195851,36819.91117423,29342.27729524,20009.90165416,24683.40896374,32645.7986094,25601.62211008,38397.9584796,71629.35199915,48067.97303745,41499.76849656,44139.71643618,60295.10186744,25074.80974902,34055.34736777,28493.22211388,54041.66920957,31971.09011756,36525.63189753,22177.72017309,26141.7420205,35220.67616329,28406.60397019,35197.29186458,23863.40179794
"Gly_0.0",613146.30817535,632510.14395405,604194.29390333,785224.19881123,482930.67084861,700543.13284017,882440.8122249,705866.10926194,808860.13937428,652963.43028982,913111.91489009,839937.09588232,684809.05883812,502620.80710872,443941.84589852,671229.90810952,482992.85518903,758102.09556422,397555.03486639,537038.74151985,841368.09782845,2191912.33745739,665551.14778623,630948.88149118,627902.93737114,796704.69310319,905471.00943348,682379.65981433,517323.58731105,489406.07950039,603040.6056614,619041.43905322,558195.87432316,997504.36212232,796402.48706812,770925.66527111,556290.552682,698718.64253454,893122.15210318,648815.07888882,558879.93218855,722064.60255842,637415.68817797,535585.035653,773598.49728453,599888.15925536,519717.75000241,613041.78858656,585438.22226562,677393.78706187,615217.9725543
"Gly_1.1",15164.39103827,22513.82487417,18716.49503485,22633.30761114,14414.23992146,19983.96780609,24762.12620239,25558.20144059,17831.13863405,17459.85467315,28049.5318704,23387.0626346,16857.35707664,13647.29235368,14825.47763604,20249.79391821,12883.49236241,20510.02191966,11227.98649053,15819.94221878,23270.71167641,59996.11376058,15919.77803819,17864.23859865,16056.7053634,21593.0063535,22308.94530036,16603.38466531,13821.98026242,13723.61901418,15609.84720359,22316.32829659,14120.39224419,27005.23344567,23429.11724307,21922.05060292,14026.80905864,18771.99638096,26146.43313599,17734.10847128,15555.84277217,18929.21897816,16702.47810723,13882.94878417,21790.64754891,18474.07306614,15569.41296384,20230.81522517,15521.47922923,19716.6643074,17110.26381992
"Gly_2.2",8809.64437225,0,11708.96668692,12736.53245659,0,14126.77259951,13105.08429037,12332.15808017,11985.85122768,0,11804.10515391,8600.38123727,14493.076584,12828.5073695,0,0,11636.77945513,11913.5969956,0,0,13674.09232834,42913.37965644,14567.07166061,0,12614.69871083,14937.60177334,17485.77638994,13198.25018663,12383.32995749,0,9863.52281145,11806.90802955,9545.70911482,16146.80843894,15845.79690033,0,0,15325.33005931,0,0,0,11932.79959483,0,0,0,10558.82254097,0,10958.04381172,12197.02302801,13192.1648942,0
"Ala_0.0",0,233592.61451993,0,0,0,0,0,0,0,0,136825.62635894,391538.13434814,0,0,0,428393.13118734,0,102833.10636001,0,0,0,923408.97663009,0,0,0,0,0,0,0,54324.78797266,0,0,99017.57925684,0,0,320515.27754657,0,0,452316.18867227,0,0,0,276986.80068199,241225.41433621,167419.58938299,14318.33549693,0,69952.76274427,0,0,75294.79574552
"Ala_1.0",0,3730.21974286,0,0,0,0,0,0,0,0,1958.28948139,8330.97189937,0,0,0,7089.32446301,0,2313.87620062,0,0,0,12618.81196079,0,0,0,0,0,0,0,3217.83856595,0,0,1760.38259209,0,0,6146.63947538,0,0,4562.27120356,0,0,0,5566.71827061,2720.66730198,2833.12181418,0,0,2588.00724332,0,0,0
"Ala_1.1",0,12137.84355842,0,0,0,0,0,0,0,0,5898.50658845,12408.16885284,0,0,0,13217.82615561,0,5203.48991965,0,0,0,19055.27134613,0,0,0,0,0,0,0,0,0,0,3901.34247696,0,0,9974.20655376,0,0,13409.74101176,0,0,0,9840.82341964,6931.03675295,3881.16929588,0,0,4929.04542285,0,0,0
"Ala_2.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_3.2",0,8174.9236302,0,0,0,0,0,0,0,0,7740.35043973,16233.69300579,0,0,0,14641.87992643,0,8336.48616526,0,0,0,0,0,0,0,0,0,0,0,3533.7875456,0,0,5673.89724541,0,0,17381.14906337,0,0,15244.64233208,0,0,0,13126.72432747,8278.12799639,7628.92257317,0,0,4428.63008969,0,0,4506.60446469
