"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Asn_1.1",342252.534673874,256094.745163373,367994.994460072,308339.404810976,204881.968855436,317226.852737353,373947.794291645,260488.333895758,345363.934811541,313890.063906304,331249.326086122,247069.740341457,386508.536814753,290695.148818068,252278.185317576,198229.981746268,390104.532819099,369324.004424253,199676.898443238,366303.412035854,343673.297405831,0,374195.669788793,263818.674037834,377119.80367668,380652.372417115,408583.264307803,390038.761007098,321312.211296893,159825.796873652,247910.713419505,355914.050833534,210442.769889146,355333.96307058,353633.968452952,215902.475109604,372259.686937263,493941.679753587,268094.9178792,273475.50464361,340664.380295491,284492.288692927,274254.010248405,157259.569708132,296593.876106559,238063.723451692,220075.418714602,278731.86062619,324129.123586988,316838.463745373,207181.575991054
"Asn_2.2",3891.2834168336,12594.5782411111,5335.2904469905,3958.56000774507,6515.3924058411,5404.90081843013,9462.67228589284,9993.84027702751,6126.39596662906,2826.21395709154,6855.37045019499,11030.5112901991,5986.7444586426,3659.29163342022,3245.16320679816,12111.4272855205,5916.71696451441,5954.34099380483,5560.87824186704,1740.91300088692,4854.36492562525,0,4390.81014149961,7951.45272731694,5463.44272644368,5504.8102931225,7878.75814964878,4122.63536492407,4550.9723509444,5065.34120102957,7499.93832979318,6966.9189430586,9392.16587001438,6326.90231117157,5913.26353897818,7920.08931173892,3869.56061893735,10093.6647144569,8848.61401522806,6990.14540447651,8300.10824266777,9519.94518910734,11508.2321854391,7537.14685897776,8494.23781003967,7578.24446567798,5939.95988627248,7870.10892065611,2013.84602029896,7756.4177048602,4169.04679143144
"Asn_3.3",17100.8170198221,21344.1965900954,17992.6270781065,23725.6300200222,19819.3920977838,20835.3024072851,20194.4358523544,21819.9345379367,14010.3093493939,12064.328286371,17083.5445206743,16194.4171223525,23663.9410969264,22989.1996784853,24930.6094157556,19977.1989220677,20876.5093732279,17865.540865564,33340.3711863473,12580.4167745101,23459.9809699946,0,13592.8138446776,22965.3777035682,24123.7869641389,17535.6547412123,23244.6396787929,17566.3069486592,18236.0532210162,18957.06918636,20841.8542354629,17576.6375671392,24342.6678845684,15532.5126006704,20426.5371740283,18429.6971466014,13857.986736422,23505.7952116576,16746.0453771356,22059.7210467159,17316.0003499828,26339.7063224762,19347.6468264272,17598.5482277407,16448.3426663305,24849.3453753618,10745.2550301213,21434.9002841211,13065.5791127502,15895.3283880556,19641.6772854483
"Asn_4.4",27569.0647710389,51761.6003476153,33599.145778139,25459.863774046,18908.8333170704,27193.7895832383,35315.0768312918,22190.0159094873,32252.0164149738,27659.5377377188,40588.3940184898,35825.1917615648,31492.9190470932,29386.8147710918,22403.2977691504,39089.9396124914,30265.7527066139,42111.9368289317,20128.2776026477,34131.2008592698,30013.7866402211,0,30902.8318354087,24632.7839697009,34063.9780240441,31145.843012904,31886.0865994661,32231.5384579159,25685.7420054365,17516.3354320249,21607.4460778188,28577.5896739452,22411.2346094852,33612.9348488731,62703.1445771673,42077.9049199604,36328.2077993621,38639.1743614518,52781.3303369544,21950.0718219037,29811.4852365588,24942.4932072143,47307.1792926359,27986.9610708582,31973.9312687122,19414.0077439445,22884.0466046639,30831.5947015487,24866.6691234383,30811.1244750016,20889.6254297683
"Gly_0.0",559929.705905305,577612.902767457,551754.660811242,717072.497783616,441015.830798384,639741.127223748,805851.422213279,644602.10833485,738657.012069689,596290.993869181,833860.498132235,767036.716694776,625372.655439456,458997.007653494,405410.94988038,612972.075394319,441072.617994163,692304.394164392,363050.173809822,490427.717804946,768343.518168035,2001670.42371188,607786.189814759,576187.146434882,573405.5679232,727556.569377678,826882.767225069,623154.110431878,472423.694375592,446929.221474743,550701.104246688,565313.182662333,509748.56666337,910928.299942856,727280.592609844,704014.9720785,508008.612965591,638074.989294452,815605.700135164,592502.688942635,510373.253323443,659394.691225218,582092.681733719,489100.182944758,706455.821877731,547822.267066261,474610.061305945,559834.257850197,534626.478620445,618600.974864163,561821.565011319
"Gly_1.1",13716.5709658225,20364.3176847201,16929.5378712598,20472.3928086538,13038.0405188795,18075.9986932002,22397.9624676365,23118.0324309702,16128.710863372,15792.8752346742,25371.5031145975,21154.1830792978,15247.9010897573,12344.3172619436,13410.0153170514,18316.4450601042,11653.4410666839,18551.8277958945,10155.9946002435,14309.5334043735,21048.9407275986,54267.9854399507,14399.8373999915,16158.6506092053,14523.6915902892,19531.4143024782,20178.9989860318,15018.176691687,12502.326844462,12413.3566353474,14119.4972085153,20185.6770907756,12772.2479454591,24426.9090708172,21192.2225244732,19829.0430556985,12687.5996135501,16979.7402269426,23650.1027115333,16040.9446543563,14070.6488496085,17121.9519983538,15107.8091882978,12557.474397249,19710.1857068669,16710.2611374237,14082.9234273737,18299.2783575795,14039.5661655637,17834.2159931933,15476.6615644233
"Gly_2.2",7892.78639595032,0,10490.3636369551,11410.9861712021,0,12656.5379805018,11741.1812139242,11048.6967935364,10738.4316002254,0,10575.6006302162,7705.3021848797,12984.7191173786,11493.388855205,0,0,10425.6892441013,10673.6971800929,0,0,12250.9701124889,38447.1977351902,13051.0132047852,0,11301.8321928496,13382.9806383694,15665.9556483208,11824.6509304639,11094.5429911921,0,8836.98312585517,10578.1117984071,8552.24568184331,14466.3399111004,14196.6559515017,0,0,13730.3563565617,0,0,0,10690.9012813671,0,0,0,9459.91999076993,0,9817.59256886798,10927.625833548,11819.1989608636,0
"Ala_0.0",0,213269.428493501,0,0,0,0,0,0,0,0,124921.428688178,357473.263088611,0,0,0,391121.776031453,0,93886.3493980012,0,0,0,843069.910906219,0,0,0,0,0,0,0,49598.3852390647,0,0,90402.7834198264,0,0,292629.585940787,0,0,412963.463141783,0,0,0,252888.203692122,220238.154187029,152853.634605304,13072.6017801729,0,63866.6841529747,0,0,68743.9459084949
"Ala_1.0",0,3372.78611144715,0,0,0,0,0,0,0,0,1770.64409614678,7532.68929285869,0,0,0,6410.01783719315,0,2092.15811695738,0,0,0,11409.6639496321,0,0,0,0,0,0,0,2909.5018450023,0,0,1591.70085590781,0,0,5557.66192978742,0,0,4125.10951438604,0,0,0,5033.30939293599,2459.97006142888,2561.64906241634,0,0,2340.02163097819,0,0,0
"Ala_1.1",0,10976.4413310074,0,0,0,0,0,0,0,0,5334.11154930967,11220.9007129567,0,0,0,11953.0864458921,0,4705.59713054677,0,0,0,17231.9792202404,0,0,0,0,0,0,0,0,0,0,3528.04487917563,0,0,9019.83062590631,0,0,12126.638044983,0,0,0,8899.2101763868,6267.84468885633,3509.80195673898,0,0,4457.41268960847,0,0,0
"Ala_2.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_3.2",0,7251.690437029,0,0,0,0,0,0,0,0,6866.19567376558,14400.3444745174,0,0,0,12988.3024534165,0,7395.00694290419,0,0,0,0,0,0,0,0,0,0,0,3134.70003025493,0,0,5033.11691417211,0,0,15418.2128358711,0,0,13522.9920200205,0,0,0,11644.2606171113,7343.23944093588,6767.35188868524,0,0,3928.48372942637,0,0,3997.6520856214
"Orn_0.0",77217385.6792319,87984899.9262883,88432382.9530173,90328236.2022734,66379558.5651049,67108614.8699075,96019543.7494574,78586842.0635083,96593404.592805,12504226.3876431,91505933.3120148,45294559.5287799,96083281.9773994,84530878.6365738,72102074.0227674,75895367.5692572,76633250.9499994,80062036.7912036,80471124.8765109,73205925.6821311,89681799.9394902,84619362.041312,13176723.0339747,70745471.7576909,92991709.2353189,54337210.3770901,101177209.346227,20398766.0956644,32499531.6838769,27149887.0419232,72285168.2423553,75810691.7022887,64874631.4070317,85037554.6361653,86118928.5423228,78823708.2566788,88369295.3721019,84528050.001808,87198826.5329578,73995397.0852414,84543587.3407521,79964497.4293919,77692232.4345105,70024662.0813045,73903779.3616197,73849376.2141135,71910904.5927358,84423519.4109653,16769426.1779466,74384148.9140094,31255893.5483236
"Orn_1.1",6534905.64362439,8685128.164778,8570956.80253699,8464776.85405093,5148695.62707533,5171301.59344605,10347619.1483131,6613132.91060776,9664152.52346713,736254.370539932,8713010.17504629,3267854.99169848,9379630.3876303,7129126.4382299,6009142.83764848,6015034.94354306,6531863.15161516,7207833.90915032,7024292.84230545,6297736.3155096,8321562.76958788,7787208.85991042,613167.098684334,5778060.35425085,9537272.16027885,3854123.55851394,10167878.3877071,1013664.81204085,1691276.33059422,1733639.21469391,5899767.13128848,6581988.17017256,4705915.78273853,7246986.62477452,8587399.74717536,6837575.95913982,8199117.50793998,7743239.88384707,8423122.33469781,5954538.02087305,7847003.54521185,6836548.5493347,6593009.58782627,5965438.91647083,6511750.49294666,5955221.9797539,5688751.44497875,7374721.78840505,857444.442714037,5949378.38493369,2078875.9344709
"Orn_2.2",308654.088911725,735781.855259882,517916.054004503,425041.19722462,241666.115322111,281846.185766118,500283.544925995,330874.318889973,414116.207649113,13591.8731003366,586582.76944442,516130.572443739,477478.629705459,310321.017164773,232048.44772165,472165.831079454,274776.994744976,505446.031993524,259011.934984376,233442.858128591,307832.487724621,337232.913669224,25753.4457349126,305552.548031565,398429.165764906,139417.167156065,479328.882088042,22705.4557032179,31406.0810249988,188244.405506084,278090.175887884,328611.140621889,283787.219418476,410959.659856478,289272.024456384,549701.574456303,438067.26519649,356671.532294871,653355.286393933,332276.235708928,365315.442878518,340289.451050758,523110.505476739,332500.902383938,366626.046413982,301108.550246964,300491.719307595,533903.046987692,32127.901030154,318757.725225439,250597.665646798
"Orn_3.3",0,1499031.17681691,0,0,0,0,0,0,0,0,504938.110607951,1756072.42881277,0,11740.7338219151,0,621267.422911069,0,409953.018879663,0,28314.5241665541,0,0,0,0,0,0,0,0,1413.83619625079,579848.358726766,10753.8514658223,0,268845.34156926,0,0,1143534.08608078,0,0,1363932.02680732,0,21447.0961828853,0,979929.784355241,587069.855698955,337946.482196033,14790.4812847316,0,601477.745738444,68839.1261987222,0,726752.952148011
"Orn_4.4",0,0,0,0,0,0,0,0,0,0,0,26342.9210619319,0,0,0,10617.146291916,0,12839.1656919293,0,0,0,0,0,0,0,0,0,0,0,6744.66493168212,0,0,0,0,0,0,0,0,0,0,0,0,18010.2125151147,9669.70248210096,0,201.840696137644,0,0,0,0,7635.40514514513
"Orn_5.5",0,6001471.62363552,0,78697.6303239905,0,14536.8199460004,0,59062.1143790959,0,56195.4124744558,2499379.05095384,6642741.27667552,0,495556.163933916,39655.3897765308,2529671.95144275,0,1914503.7873848,0,423961.220217356,0,0,0,0,0,0,0,0,0,2578103.37754942,291258.571242618,54381.7681251232,1283126.35065361,0,0,4705041.64278458,76550.1011174061,0,5902194.77858423,14682.5347018398,637060.026890665,0,3726912.79581715,2177680.35686732,1457118.87217072,371190.593253277,0,2912454.62624703,655309.113441897,0,3097024.27438498
"Glu_0.0",9245404.00703366,8076590.0870608,8923122.29795906,8868582.6231374,6662894.06121514,8980955.58500363,9081839.16443945,7708177.18763336,8985710.44091253,9542570.93180832,7825031.36308881,7533812.65536431,9863837.86215335,7983744.76762305,6881387.26835239,7445902.34077911,8904472.26475968,9674918.6169407,6743538.84425704,9886726.3215885,7553515.44005999,4403681.72202547,10044338.5016292,7836335.72097453,9828615.40968761,10468323.4546741,10190533.0163832,11277747.3660445,8141786.72368968,5993641.69141581,8293502.66593654,9290957.67051513,6862043.22918932,8456459.14780202,7763563.03754487,5664460.40535188,8701928.00581841,3273028.65959103,7064748.55279449,9215199.92150421,8579190.00128851,6613449.46368427,8460960.73709434,5962038.2398657,8596045.5233136,8560136.81927962,7324010.81043202,7267985.2766018,8484734.05503215,9924898.02894343,7347861.06284141
"Glu_1.0",108939.234835163,149823.495463773,145154.312741029,117216.994188374,79991.128417014,122853.836976146,103614.413683153,98138.099334809,108553.107536897,135900.784114472,119435.635257689,124417.398902897,133711.010384022,120840.57459005,98144.0256672976,111485.399455488,128092.057255298,147422.906566858,90770.8422027383,111758.743474143,103328.963723853,54565.8227595489,131242.553436756,108736.061400037,129621.711524573,165480.864775279,133371.806183792,167375.434272435,114556.54679044,97622.0709085403,115121.521817922,136231.594029664,96106.0834049591,144315.366135179,97777.0527517702,92492.7193015233,108442.781041795,41874.823348512,109401.984140171,126465.017805112,115896.004588915,84413.3125200253,147931.8221386,99137.564711231,130858.018746252,114962.260326674,92501.4723842193,91194.6956048526,102719.902195565,128063.733866012,98621.101977004
"Glu_1.1",358590.426025785,530924.709331724,421919.265418087,414438.633336775,301958.071860014,442683.303090155,407395.790466542,355908.368082886,393836.842951997,455540.153250179,449361.199323894,498135.833492094,492506.979528469,424917.865875286,339135.359938752,468307.987483786,401664.617072345,505985.298823266,296099.98503253,432434.341523932,371374.724222446,397686.804508816,441732.325061512,386145.651583626,446975.747102918,547647.606687716,487318.616631479,565496.468790329,386301.182615524,321602.013223228,383096.101103716,482470.722879126,378004.441002697,466163.368447255,391812.81158756,376279.456958298,382186.211589291,148376.199485273,382052.753264061,472363.631656249,397266.482765524,301924.37160701,541761.783586766,395912.86424343,490147.571215732,448874.024274048,370730.463997079,378255.258261894,364901.889341021,467561.089589363,410293.846599574
