"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ala_1.1",NA,0.046714696686285,NA,NA,NA,NA,NA,NA,NA,NA,0.0384239520808375,0.0287415984887479,NA,NA,NA,0.0283033215250884,NA,0.0435696111472216,NA,NA,NA,0.0197519140375708,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.035109905416585,NA,NA,0.0279898285230337,NA,NA,0.0274030298731282,NA,NA,NA,0.0319761579755974,0.0265384014946467,0.0212157639544031,0,NA,0.0597273809496577,NA,NA,0
"Ala_2.1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,0
"Ala_2.2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,0
"Ala_3.2",NA,0.0310119072579278,NA,NA,NA,NA,NA,NA,NA,NA,0.049556393193478,0.0369880589790471,NA,NA,NA,0.030866473985546,NA,0.0685357228557995,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0564596000832461,NA,NA,0.0501730466947409,NA,NA,0.0479073299720171,NA,NA,0.030662944875739,NA,NA,NA,0.0419388040568453,0.0311934978920058,0.0409578501923675,0,NA,0.0528030461487994,NA,NA,0.0550710546422765
"Orn_0.0",0.918661608267518,0.836439310030639,0.906875406243192,0.90975000039434,0.924957531794319,0.924706270536727,0.898601098357698,0.918235732395352,0.90562460292637,0.93948913942154,0.880556675217962,0.7828617132538,0.907044663539904,0.913975942595662,0.91994061596678,0.885866754090293,0.918505497962909,0.887548144689881,0.917094296330266,0.912822686460575,0.91232340178723,0.912489088316077,0.953784286346566,0.920878603531706,0.903578661888883,0.931602581749193,0.904884950210596,0.951700315244603,0.949677444224177,0.838725078506564,0.917655264134766,0.915918125736556,0.907623457614782,0.91744850187206,0.906673439462356,0.853994567779346,0.910308884306789,0.912640018617562,0.839759215717154,0.921568513501918,0.904881196768682,0.917712983456275,0.865882025638731,0.88407580193818,0.894241628292238,0.917342137431672,0.923175311800017,0.879605818117869,0.910896456316155,0.922341162059949,0.831743621187177
"Orn_1.1",0.0776767325300201,0.082547056769828,0.0878290911287493,0.0851748688334647,0.0716843223003876,0.0712087465059104,0.0967313665464012,0.0772056949944695,0.0905044177461654,0.0552502843510121,0.0837961278866885,0.05657267847086,0.0884612308022963,0.0770079524417788,0.0765889141415246,0.0701961462064016,0.0782104679294192,0.0798666430881191,0.0799623158082384,0.0784406168338947,0.0845541973583514,0.083884969165187,0.0443561526284076,0.075155256934319,0.0925615829910649,0.0660135894342349,0.0908409940538483,0.0472430008994265,0.0493647181116814,0.0535912059698422,0.0748322673550262,0.079452650817483,0.0658053113663698,0.0781303718818274,0.0902901667367027,0.0740652682076611,0.0843886688359642,0.0835202400754957,0.0810891529296278,0.0741097534956643,0.0839042997214794,0.0783928029727884,0.0734641822148563,0.075262229421008,0.0787350287552121,0.0739163614793707,0.0729777826514209,0.0768068301658147,0.0465411955705918,0.0737173730096985,0.0553686890027665
"Orn_2.2",0.00366165920246176,0.00740613040280775,0.00529550262805872,0.00426895192076465,0.00335814590529378,0.00387305477890257,0.00466753509590098,0.00385565802708416,0.00387097932746404,0.00102209897911431,0.00577565840144085,0.00981427251685313,0.00449410565779958,0.00335007451045723,0.00295272007035408,0.00571516360473217,0.00328403410767138,0.00572452509993263,0.00294338786149608,0.00291362806325708,0.00312240085441913,0.00362594251873628,0.00185956102502622,0.00396613953397521,0.00385975512005205,0.00238382881657181,0.00427405573555542,0.00105668385597078,0.000916668934061703,0.00634181786117933,0.00352467098524071,0.00395934325898851,0.00407337540704304,0.00442112624611277,0.0030363938009417,0.00631309647953372,0.00450007967423876,0.00383974130694176,0.00667060674121908,0.00412686764794641,0.00390591139531873,0.0038942135709368,0.00614374459078447,0.00441004862241342,0.0045472603777222,0.00373543756512904,0.00384690554856207,0.00573700711244961,0.00185567705715862,0.00394146493035281,0.0072357543881658
"Orn_3.3",0,0.0142803391026169,0,0,0,0,0,0,0,0,0.00487816124755146,0.0303738969914288,0,0.000139768730079327,0,0.00725911300037126,0,0.00455423282601374,0,0.000364077504156059,0,0,0,0,0,0,0,0,4.11687300796731e-05,0.0179372085427337,0.000141499080016737,0,0.00376786828430028,0,0,0.0123937910412955,0,0,0.0131431053835069,0,0.000241632672829886,0,0.0109296854269295,0.00741624156120091,0.00409489347906045,0.000187805327961179,0,0.0062879099571161,0.00379340527505688,0,0.019360678678731
"Orn_4.4",0,0.00256990863874338,0,0,0,0,0,0,0,0,0.0010631480514694,0.00621875360783193,0,0.000187267518259178,0,0.00160600025283902,0,0.00120725176467881,0,0.00019262693320113,0,0,0,0,0,0,0,0,0,0.0042072648726293,0.000167506571889661,0,0.00087709786588388,0,0,0.0025543950483203,0,0,0.00283139919446498,0,0.000279370357792951,0,0.00228535958063355,0.00150198012765412,0.00084748931964626,0.000234020501326853,0,0.00137273143819017,0.00146515753058028,0,0.004341133580101
"Orn_5.5",0,0.0567572550553654,0,0.000806178851430762,0,0.00021192817845959,0,0.00070291458309444,0,0.00423847724833356,0.0239302291948877,0.114158685159226,0,0.00533899420376364,0.000517749821341034,0.0293568228453632,0,0.0210992025313745,0,0.0052663642049157,0,0,0,0,0,0,0,0,0,0.0791974242470515,0.00367879187306079,0.000669880186972793,0.0178528894616212,0,0,0.050678881443843,0.000802367183008087,0,0.0565065200340272,0.000194865354471293,0.00678758908389733,0,0.0412950025480651,0.0273336983295441,0.0175336997761207,0.00458423769453968,0,0.0301897032085603,0.0354481082504571,0,0.081950123163059
"Glu_0.0",0.945357973166646,0.409863857060944,0.929781220663067,0.837304221137438,0.940468870088582,0.868841844512685,0.941035076511413,0.847366778387182,0.940213160356141,0.8412386211019,0.498584003636422,0.3760215281586,0.931426043215849,0.682695928101986,0.81742111494603,0.442629776963976,0.939065617987425,0.535476534181671,0.941956966156748,0.713983063449697,0.936374459672668,0.902774361171919,0.940231842406821,0.93506599271099,0.939970443135651,0.926237528827532,0.934389189847688,0.932688691043634,0.935431243277569,0.463366017283186,0.682236426235707,0.84260744528626,0.534611501864194,0.923493098694107,0.935832967331368,0.41955388335995,0.83609530594855,0.942262655694265,0.419924728683009,0.863210693104512,0.658177863024081,0.940869369450054,0.432712541877084,0.413340226763355,0.494968510918932,0.690257653201115,0.933524817717026,0.492160298072496,0.670532333440362,0.937682423612416,0.46849037935055
"Glu_1.0",0.0111338250895208,0.00764177900169246,0.0151147924305562,0.0110570022601475,0.0112811285157781,0.0118751944440375,0.0107309950586781,0.0107828365220225,0.0113554298256852,0.0119711204710541,0.00761826313887299,0.00624764968076345,0.0126160260821729,0.0103242519342613,0.0116501237373778,0.00666404051192389,0.0135000673740525,0.00817179963660694,0.0126690041577419,0.00806768632487706,0.0128023699066254,0.0111854657975089,0.0122802856413686,0.0129690561940827,0.0123911527588942,0.0146271736769404,0.0122207347855097,0.0138324809324973,0.0131523007976183,0.00756020333073625,0.00946509999266295,0.0123453543119659,0.00750032452426647,0.0157432535587929,0.0117785695181269,0.0068850530755045,0.0104134119350825,0.0120477588117067,0.00654399758072332,0.0118360306795811,0.00888745181535653,0.0120027180810557,0.00760529357706058,0.00691268698554236,0.00754672733985244,0.00926356981111112,0.0117809623841516,0.00619053157810029,0.00811665998633984,0.012092988837122,0.00630316364032775
"Glu_1.1",0.0366570185205057,0.0270003826775758,0.0439482344357296,0.039094514167234,0.0425679364109744,0.0427953600253643,0.0421913755931483,0.0390934543149935,0.0411811179068813,0.0401220023476356,0.0286297491561111,0.0249122910263391,0.0464587578718014,0.036315163555703,0.0402515342452368,0.0278893459253305,0.0423347862081512,0.0280130369067398,0.0413186000795128,0.0312010713844509,0.0460017660145227,0.0814393020869876,0.0413376826758373,0.0460535307156671,0.0427169287665991,0.0484069459742262,0.0446359211956493,0.0467426340422638,0.0443471984269819,0.0248730156689885,0.0314994969476278,0.0437136125828356,0.0294523708685545,0.0508521978820897,0.0471838970983085,0.0279069889875124,0.0366999304411316,0.0427110794326316,0.0227815166542395,0.0442139501086449,0.0304541490111438,0.0429134835163513,0.0277588282105575,0.0274932078928144,0.0282396419544605,0.0361714016134165,0.0472082105659285,0.025630978086514,0.0288347123825315,0.0441560001341236,0.0261742539170306
"Glu_2.1",0.000413690361233415,0.00509833365380714,0.000490925957659262,0.00012249405584853,9.02722272068253e-05,0.00019405770824272,0.000454378675512515,0.000484320739789385,0.000743503070895706,0.000253060031523939,0.00186015410349648,0.00478857127052689,0.000248960854402892,0.000287929606973102,0.000400514250027485,0.00474489715592725,0.000422955677991008,0.00225069009946631,0.000163757143760209,0.000520369988606101,0.000566248717061452,0.00145478424658371,0.000624505559569322,0.00068930740963184,0.000621408731904219,7.47006666943371e-05,0.000340142841561994,0.000409766499823798,0.000339321905864119,0.00229179421760991,0.000531785714298874,0.000316130048161277,0.00222529750679674,0,0.000396710322080321,0.00454705894025192,0.000403904071810334,0.000372536745305026,0.00506921658377239,0.000180093195949032,0.000586558045425548,0.000476250379944061,0.00514084004047381,0.00514010469032625,0.00220869088206746,0.000383947617999045,0.000236670608883964,0.00232545617551801,0.000701967343919861,0.000533998310969954,0.0023856694250334
"Glu_2.2",0.00178271846556672,0.0028670471644988,0.00221891646121339,0.00108602245642652,0.000301782248654814,0.00150656530539258,0.00163898398257993,0.000969969212957133,0.00112670901385071,0.000977244006827383,0.00135087025354997,0.00241643709573642,0.00092019107152488,0.00168188472739375,0.00112206456663999,0.00267215638893842,0.0015882127796314,0.0015532861262818,0.00077320958525355,0.000585252299730706,0.00130382641423512,0.00247923909590548,0.00198916569798795,0.001887811311853,0.00123423736919656,0.00120526098011572,0.000719775578687934,0.00203162456299959,0.00126328559479142,0.00142470943179296,0.00133080862988864,0.00103227510311601,0.00141972398489645,0.00120666036055782,0.0009838580695841,0.00215327960406386,0.00133327606722836,0.00260596931609193,0.00309769861700862,0.00152915547902885,0.000788867187219939,0.000823090344240674,0.00258619343965308,0.00225348992721053,0.00207097487300419,0.00137366819674631,0.0010972710181388,0.00173428576987113,0.00156044338906948,0.00199661234502946,0.00168187493991335
"Glu_3.2",6.66218979263813e-07,0.0260912228263201,8.9846258690192e-05,0.000406629999515283,8.72932215550318e-05,0.000163241696866433,0,0.000305838193448424,0.000153401856402694,0.000237958363804693,0.00995090730156477,0.0230453099902942,2.29146790463792e-05,0.00232371913425411,0.000471683343421366,0.025880065542729,0,0.0116449071537306,0.000115187672141506,0.00312124387938361,0,0.000260280472026947,8.74535095699912e-05,0,0,7.89551266969112e-05,2.54389666104456e-06,0,2.2014356888268e-05,0.0111642247305956,0.00328312317521455,0.000328174943162043,0.0118617315758936,1.89425045194472e-05,2.94397952739418e-05,0.023518878384955,0.000545407100745938,0,0.0267286863373806,0.000186018870994566,0.00190228215045395,0,0.0257701350338408,0.0245911727835885,0.0117308046021916,0.00356012960873695,0.000276428428028098,0.0119491756649018,0.00285176882469097,7.73388023514614e-05,0.011335784850078
