"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ala_1.0",NA,0.00452519302510505,NA,NA,NA,NA,NA,NA,NA,NA,0.00301579029571512,0.00949390299791886,NA,NA,NA,0.00518786405234032,NA,0.0100880911948009,NA,NA,NA,0.00258837238732811,NA,NA,NA,NA,NA,NA,NA,0.0427037085743907,NA,NA,0.00616030854154268,NA,NA,0.00750395055523744,NA,NA,0,NA,NA,NA,0.00834108106448004,0.000276021212673475,0.00554053763188312,0,NA,0.0223820405324389,NA,NA,0
"Ala_1.1",NA,0.0274757533740663,NA,NA,NA,NA,NA,NA,NA,NA,0.0192250343400461,0.00899930271147137,NA,NA,NA,0.00832317596626978,NA,0.0251347678675251,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.0158513082193434,NA,NA,0.00841651095896971,NA,NA,0.00725545655123501,NA,NA,NA,0.0124520727150915,0.0063949470236639,0.00117160566088566,0,NA,0.0418347156995487,NA,NA,0
"Ala_2.1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,0
"Ala_2.2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,0
"Ala_3.2",NA,0.0309441320641389,NA,NA,NA,NA,NA,NA,NA,NA,0.0494942985738893,0.0369372167545082,NA,NA,NA,0.030826210599483,NA,0.0684361581675624,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0553708216415013,NA,NA,0.0501106871839929,NA,NA,0.0478566987312767,NA,NA,0.0306043453774883,NA,NA,NA,0.041882170229385,0.0311639904663996,0.0409253574394582,0,NA,0.0526591556075538,NA,NA,0.0534971838966058
"Orn_0.0",0.969373042924449,0.882661931436865,0.95690062335004,0.959958235600052,0.976024898037174,0.975741518334285,0.948194957527074,0.968920272512259,0.955620180263291,0.991164765560045,0.929217274916976,0.826123572786495,0.957099317863231,0.964483330980216,0.970742670081766,0.93482079510592,0.969216443392207,0.936595101352363,0.967742347173677,0.963266344530088,0.962703072569116,0.962865150086404,0.999953144080097,0.97170409777219,0.953458587293295,0.983051297928784,0.954829790434034,1,1,0.885074014228949,0.968365976231911,0.96647124340849,0.957779800088504,0.968075339801035,0.956747871897227,0.901187313694387,0.960544461140411,0.963016260169818,0.886165299075439,0.972427755287919,0.95488599861297,0.968364622866129,0.913731686674598,0.932930872792934,0.94365847486236,0.968035545773265,0.974127404851481,0.928213872322598,0.95886836170258,0.973246181868161,0.877706753244098
"Orn_1.1",0.0292273663248939,0.0389542278800545,0.040489714572884,0.0375573004805937,0.0226171164941908,0.0221336976484232,0.050251420954837,0.0287597226880001,0.0433547379239047,0.00459832501841412,0.0377675097007571,0.0148625613343946,0.041140633562532,0.0287941250181662,0.0280202313623393,0.0232697500814031,0.0297932487822796,0.0332705322078626,0.0317028656155625,0.0303548922715974,0.0367652449644325,0.0360569671396559,0,0.0264700027918034,0.0456170040628047,0.0163211702389533,0.0437474996160696,0,0,0.00859614527763376,0.0263150537934971,0.0312357651279964,0.0174575440027679,0.0297692593388746,0.0430726157293352,0.0291083881398125,0.0367053465426092,0.0356670905647639,0.037244790014799,0.0253394410397219,0.0365071611589479,0.0300279844523483,0.0278097485278359,0.0286596992286992,0.0317112704509997,0.0253765536712654,0.0240669759622663,0.030524575407827,0,0.0248862554300143,0.0108459324873546
"Orn_2.2",0.00139959075065703,0.00497124647790632,0.00260966207707545,0.00167971847657191,0.00135798546863552,0.00191420924463726,0.00155362151808894,0.00161839037112276,0.00102508181280446,0,0.00328478629436755,0.00855422830693904,0.00176004857423654,0.00112332945090817,0.000720178710403508,0.00383639594631997,0.000990307825513254,0.0034159996149004,0.000554787210760712,0.000607160308389417,0.00053168246645137,0.00107788277394033,4.68559199030715e-05,0.00182589943600684,0.000924408643900755,0.000627531832262803,0.00142270994989655,0,0,0.00516858945995709,0.00140531159461728,0.00162444229225173,0.00236323472741977,0.00215540086009056,0.000179512373438142,0.00424255392467689,0.00194938072809134,0.00131664926541776,0.00428075101298736,0.00203938175479413,0.00137826749422376,0.00160739268152277,0.00410886711873397,0.00225994791575788,0.00225877085609543,0.0016635373083709,0.00180561918625217,0.00355601364934949,0.000547280613061909,0.00186756270182432,0.00600399045715259
"Orn_3.3",0,0.01439376515156,0,0,0,0,0,0,0,0,0.00484148474180768,0.0307395614109522,0,7.51544366182091e-05,0,0.0072664022873579,0,0.004509298203534,0,0.000319853364187994,0,0,0,0,0,0,0,0,0,0.0181446557640544,6.95262013002073e-05,0,0.00375022825653201,0,0,0.0124961151829744,0,0,0.0132550946284716,0,0.000165869429730544,0,0.011005197300155,0.00747387271345904,0.00407810057008336,0.000109199234291008,0,0.00627817465957131,0.00382504364892371,0,0.01957081258054
"Orn_4.4",0,0.00228771371456089,0,0,0,0,0,0,0,0,0.000969656803765626,0.00562511520842023,0,0.000187086190531314,0,0.00146636828489489,0,0.00112240431886431,0,0.000187436745332479,0,0,0,0,0,0,0,0,0,0.00386259091394318,0.000167146966555311,0,0.000805361165403628,0,0,0.00231293919962154,0,0,0.00257664531556567,0,0.00027811924301517,0,0.0020729509070292,0.00135729842856518,0.00076838299481877,0.000233447221306934,0,0.00125178580851789,0.00139805596649761,0,0.00396709034147288
"Orn_5.5",0,0.0567311153390531,0,0.000804745442782778,0,0.000210574772654546,0,0.000701614428618037,0,0.00423690942154106,0.0239192875423261,0.114094960952799,0,0.00533697392355991,0.000516919845491243,0.029340288294104,0,0.0210866643024752,0,0.00526431278040447,0,0,0,0,0,0,0,0,0,0.0791540043554622,0.00367698521211929,0.000668549171261923,0.017843831759373,0,0,0.0506526898585281,0.000800811588888509,0,0.0564774199527373,0.000193421917565189,0.00678458406111284,0,0.0412715494716476,0.0273183089205847,0.0175250002656425,0.00458171679150077,0,0.0301755781521366,0.0353612580689364,0,0.0819054208893817
"Glu_0.0",0.993663821029043,0.432513412029707,0.980981833189252,0.883320811602354,0.991815224929436,0.916599012723178,0.992999867948173,0.894187613692109,0.992168563402125,0.887525297521468,0.526136337925473,0.396800916394654,0.982614876891287,0.720298617552043,0.862492623680268,0.467090015057516,0.990794298998809,0.565067593019583,0.993719291328325,0.75343860307791,0.988053266635479,0.952656534542159,0.992160667992517,0.986721359107168,0.991903699016293,0.976939856633677,0.985769529876174,0.984000177032649,0.986908772116814,0.488972164333047,0.719937609304693,0.888975160250364,0.564154757996358,0.973890666229965,0.98741324795261,0.442738920530844,0.882264629475301,0.994137961498319,0.443130259199336,0.910636898696264,0.6945495415595,0.992795229165676,0.456624741940643,0.436181889990983,0.522321048837506,0.728356176683398,0.98485493104812,0.519357650846578,0.707470232662796,0.989451369188189,0.494379704651024
"Glu_1.0",0.000942643361093603,0.00334989353991099,0.00525358945877928,0.00203805025270033,0.00110332201394885,0.00253740977631062,0.000573599694507802,0.00168797304856605,0.00123850839957809,0.00295847685032598,0.00232357838811273,0.00227658823157725,0.00260544594702634,0.00303899785281176,0.00291197113414501,0.00195919436357588,0.00346591113549965,0.00248488938945415,0.00253866997891234,0.000360628437100174,0.00278578166392451,0.00148380186162321,0.00220375312545173,0.00298137582280723,0.00232276819160283,0.0047253198537654,0.00217620228039708,0.00387427307689213,0.00313212401321557,0.00266062235201051,0.00217794684035231,0.00333477294611139,0.00179365693583156,0.00589802225952877,0.00170540930915498,0.00245048153110303,0.00142383384828281,0.00191445735050959,0.0020902425459801,0.00255610950746217,0.00184655186708278,0.00189773846785127,0.00305381262771919,0.00254949072693523,0.00228972076200111,0.00186581145901495,0.001712773430969,0.000905601602693336,0.00090327015827704,0.00203335157225555,0.00129045010504204
"Glu_1.1",0,0.00967601202139704,0.00387670822332935,0.00297752000015244,0.00189288822735003,0.00541653652186185,0.00154326923805003,0.00254050296138387,0.000526952186184657,0.00387629360521512,0.00736996033613248,0.00902460205019915,0.00641464543752921,0.00706575858777303,0.00509449996581692,0.0091241842700154,0.00177449290817822,0.00505987362104576,0.000573274474623559,0.000325806404223584,0.00573047462534004,0.0442459292574465,0.000689466955554811,0.0058462877170053,0.00214153753438569,0.00866716884622735,0.00437597769490602,0.00665922354712644,0.00403462165303904,0.00503867037342728,0.00207119622508254,0.00756361546517186,0.00660156425390032,0.0113332437282048,0.00698187303946782,0.0101848299339709,0.000548756893655914,0.00202438523712986,0.00481724194114994,0.00714975586578136,0.00206649376115583,0.00230259685997113,0.0094358413945459,0.0100334958425275,0.00712599454204388,0.00658184142447401,0.0071030329498193,0.00452946148724169,0,0.00374545323129703,0.00616568117739183
"Glu_2.1",0,0.0048205732972067,0,0,0,0,0,0,0.000255031240368955,0,0.00150190890600784,0.00456991334177526,0,0,0,0.00450513607838024,0,0.00190523910697787,0,0.000173472042703303,0,0.000529525459232645,8.90508508561752e-05,6.45594899998173e-05,6.03514573392127e-05,0,0,0,0,0.0019752455799944,0.000104147413514383,0,0.0018925203537369,0,0,0.00427958471563643,0,0,0.00489154101647415,0,0.000186576984677584,0,0.00486867393303241,0.00489246654593779,0.00186768427037682,0,0,0.00207665971622378,0.000356126660523567,0,0.00211630775695891
"Glu_2.2",0.00079625146617324,0.00235337382686022,0.00148846572648938,0.000420409595053765,0,0.000753439193446519,0.000960043582303724,0.000306005900442797,0.000465465064509741,0.000276110763788238,0.000797178158721615,0.00193342662148729,6.98635591572758e-05,0.00101600939875497,0.000403307107788962,0.00214605237191286,0.00090153290440708,0.00105364349757852,9.90399458166209e-05,7.64227233033089e-05,0.000479626702905508,0.000486271455808732,0.00134699105216983,0.00108246925820568,0.000523025535888447,0.000294270237670004,0,0.00120704379162312,0.000497430551968918,0.000973803182039443,0.000813419011275683,0.000213549094089932,0.000866839392168667,0.000212894565623973,0.000114504762356361,0.0015928377569133,0.000753472008086836,0.00192319591404182,0.0027402638902838,0.000725150048739539,0.000271293243817372,9.35009177649438e-05,0.0020544547106554,0.00170569702874854,0.00155135395110021,0.000707339790449348,0.000230031383890819,0.00128900603646625,0.00111076073350041,0.00125791555455792,0.00119951186082944
"Glu_3.2",0,0.0264699410669397,4.50610186013782e-05,0.000369794266766687,2.99484414481639e-05,0.000117102316828833,0,0.000299902367496281,0.0001330173584408,0.00020488135432367,0.01010258819393,0.0233715475177635,0,0.00233388155997288,0.000454486708941649,0.0262674260411465,0,0.0118181353098028,7.28170047232377e-05,0.00317684230002152,0,0.000216831770498421,6.13388612713376e-05,0,0,8.54810821388709e-06,0,0,0,0.0113260517529846,0.00333498004115635,0.000296895438140356,0.012042034421472,0,1.08794223080822e-06,0.0238675235338601,0.000537185364449437,0,0.0271173067406728,0.000137594908321516,0.00192767850088923,0,0.0261436331828291,0.0249422897228034,0.0119015195137948,0.00361379230961768,0.000237558864537759,0.0121226032370074,0.00288476263381075,5.16444726952104e-05,0.0114949142443748
"Glu_3.3",2.37752396067068e-05,0.000961934848971396,0,0.000100137473558223,1.11621088930723e-05,0.000113061722001259,8.89542804890667e-05,3.65970770650526e-05,0.000154141768614198,0.000151543545353812,0.000552750274667312,0.000833917597753619,3.46027902447598e-05,0.000239176600238839,0.000220326961894259,0.000826713490592935,0.000131177643499223,0.00058087978059551,0.000192012791801664,0.000395771972312751,0,0.000381105653231135,0,6.9123545761026e-05,6.25838371020086e-05,0,0.000151183020409154,6.15308867943775e-06,0.000114633169856965,0.000681736254270524,0.000211261495224548,6.29139594624145e-06,0.000489368525180158,1.66749155151398e-05,5.63716052090346e-05,0.000814403467171401,0.000107684472803146,0,0.000901367252650775,0,0.000360769279277553,0.000306285135591841,0.00103228767901306,0.000835338376598033,0.000555405744321009,0.00019120533339546,0.00011659167819135,0.000524805932117783,0.000204258686273761,0,0.000602296453067259
"Glu_4.3",0,0.0178679842504294,0,0.00358474152960761,0,0.00236622841119547,0,0.00341577351411804,0,0.00354849242609398,0.0151154615002433,0.0199021698376725,0,0.00880191352668275,0.00391126913978996,0.0165680988097539,0,0.0144939886621483,0,0.0080227236920302,0,0,0,0,0,0,0,0,0,0.0170969246112865,0.0088005205185857,0.00345582246061638,0.0147487796660192,0,0,0.0176336387612718,0.00368306469439376,0,0.0186663769668801,0.00270040239103919,0.00965924179987266,0,0.0175479316006047,0.0168813300822952,0.0153066528835359,0.00878709099867956,0,0.016038500253555,0.0101320242641117,0,0.0165859014294239
