"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ala_1.0",NA,0.00452557349513477,NA,NA,NA,NA,NA,NA,NA,NA,0.00296959120433581,0.00953522293428883,NA,NA,NA,0.00519519430382964,NA,0.0100771957450851,NA,NA,NA,0.00261754824648799,NA,NA,NA,NA,NA,NA,NA,0.04303306912938,NA,NA,0.0061443067187598,NA,NA,0.00750523854290865,NA,NA,0,NA,NA,NA,0.00836159155321412,0.000231201323892948,0.00553405974466004,0,NA,0.0225219887571534,NA,NA,0
"Ala_1.1",NA,0.0277175851555345,NA,NA,NA,NA,NA,NA,NA,NA,0.0193349707458378,0.0090302142708676,NA,NA,NA,0.0083591325459783,NA,0.0252579225996683,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.0159254417498469,NA,NA,0.00841935612256973,NA,NA,0.0072800015012842,NA,NA,NA,0.0125090252838836,0.00640945479268761,0.00111249460360167,0,NA,0.0421664993068939,NA,NA,0
"Ala_2.1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,0
"Ala_2.2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,0
"Ala_3.2",NA,0.031751235384674,NA,NA,NA,NA,NA,NA,NA,NA,0.0508739557939601,0.0379465164437161,NA,NA,NA,0.031655575190362,NA,0.0703479875039245,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0568807211778468,NA,NA,0.0515091820995026,NA,NA,0.0491970700539404,NA,NA,0.0314333354174953,NA,NA,NA,0.0430374276109583,0.0320128284677712,0.0420712372233905,0,NA,0.0540754344355709,NA,NA,0.0549984096567362
"Orn_0.0",0.969007938092322,0.881264581570501,0.956393471670109,0.95946353222527,0.975740935876389,0.975462866994119,0.947572991410523,0.968537439226108,0.955084033027688,0.990896454211315,0.928350431296737,0.824805236375463,0.95658740198157,0.964019279660343,0.970380579279488,0.934214736644776,0.968845971127762,0.935972960577807,0.967350167814249,0.962787368125408,0.962249117713664,0.962417786660747,1,0.97137112176594,0.952895276242156,0.982847488440907,0.954287383981662,1,1,0.884115792868772,0.967990083928695,0.966059941622371,0.957309374699552,0.967700734137589,0.956218308763429,0.900166502831362,0.960059608009857,0.96257275792345,0.884986294751499,0.972110649926686,0.954326803073317,0.96798893323651,0.912958211160969,0.932277461203124,0.94300510832373,0.967676091706962,0.973823946644537,0.927350319545679,0.958299083303747,0.972932446387212,0.876674126804949
"Orn_1.1",0.0295580330982309,0.0392939497922281,0.0409327318355938,0.0379829193274773,0.0228676442167515,0.0223667882512568,0.0508352322718192,0.0290794745461309,0.0438656926021368,0.00465368444332899,0.0381488771764682,0.0148584659983226,0.041609291134294,0.0291221409985102,0.0283498536972162,0.0234714149055682,0.0301393532382104,0.0336028471776393,0.0320813950046342,0.0307127124590543,0.0372061242147496,0.0364778232037198,0,0.0267580432214834,0.0461576009418025,0.0165095188122317,0.044254945004242,0,0,0.00859307570995179,0.0266086945206901,0.0315856841346584,0.0176205903837151,0.0300908391046556,0.0435977662993766,0.0293614219743239,0.0371149949759232,0.0360782138973252,0.0375876537556527,0.0256092770301126,0.0369232776359229,0.0303641271553369,0.0280573498971236,0.028958774721217,0.0320471409387013,0.0256535232436869,0.0243259879327064,0.0308126421927885,0,0.0251540237786711,0.0108509592203228
"Orn_2.2",0.00143402880944742,0.00463868559425629,0.00267379649429738,0.00172011932322009,0.00139141990685949,0.00196114043948902,0.00159177631765743,0.00165743608065917,0.00105027437017483,0,0.00321297757435852,0.00779206248835615,0.00180330688413617,0.00114868986725238,0.000737355511153068,0.00370218220118652,0.00101467563402798,0.00335822208500252,0.000568437181117097,0.000612191976134448,0.000544758071586969,0.00110439013553353,0,0.00187083501257653,0.000947122816042081,0.000642992746861644,0.00145767101409607,0,0,0.00472382413360435,0.00143774874564865,0.00166366763475806,0.00230362330311104,0.00220842675775527,0.000183924937194793,0.0039531924928385,0.00199641141030181,0.00134902817922441,0.00396826515171317,0.00208940224995222,0.00140701333628881,0.00164693960815285,0.00386366734108648,0.00208093827659028,0.00218624267489473,0.00170108342127412,0.00185006542275715,0.00344558896470618,0.000383386522396356,0.00191352983411638,0.00553399938594227
"Orn_3.3",0,0.0147727174767141,0,0,0,0,0,0,0,0,0.00496108582660687,0.0316813700975576,0,6.17493185940819e-05,0,0.00749601948743276,0,0.00464956321370726,0,0.000316006736341788,0,0,0,0,0,0,0,0,0,0.018688494093225,6.56029358628136e-05,0,0.00385528576912103,0,0,0.0128588877828568,0,0,0.0136335088120833,0,0.00015631197662463,0,0.0113564376811007,0.00771259527317196,0.00419279366018896,0.000108205945178337,0,0.00643822809989208,0.0038843650840133,0,0.0201571254471832
"Orn_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80173081341647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Orn_5.5",0,0.0600300655663007,0,0.000833429124032913,0,0.000209204315134986,0,0.000725650147101924,0,0.00444986134535644,0.0253266281258294,0.120862865040301,0,0.00564814015530068,0.000532211512142708,0.0311156467610362,0,0.0223683896377101,0,0.0055717207030617,0,0,0,0,0,0,0,0,0,0.0838788131944471,0.00389786986910376,0.000690706608213001,0.018911125844501,0,0,0.0536599949186184,0.000828985603918326,0,0.059824277529052,0.000190670793249244,0.00718659397784669,0,0.0437643339197204,0.0289702305258969,0.0185687144024854,0.00486109568289818,0,0.0319532211969341,0.0374331650898438,0,0.0867837891416028
"Glu_0.0",0.993489734257692,0.429536824029566,0.980481405411193,0.881924481943677,0.991550557337228,0.915477958116494,0.992784002379137,0.89277964458317,0.991920326263266,0.886278162128868,0.522838866284656,0.394014465676151,0.982104558807922,0.717383790296806,0.860608353327008,0.463951372723388,0.990588514834368,0.56218194094882,0.993565518129194,0.750880408526719,0.987800356503157,0.952102371775962,0.991960769478037,0.986458833835739,0.991706323626923,0.976308381731406,0.985322317361615,0.98365981742,0.986563661219045,0.485876176135238,0.717086182536578,0.887672080901468,0.561273223612979,0.973259437218672,0.987129210572583,0.439654053662915,0.880713715215397,0.994085272330963,0.440597520443736,0.909584012485855,0.691443752705666,0.992618810835832,0.453829505058168,0.432797353358702,0.519088361768263,0.725670070833987,0.984497494718705,0.516364018126558,0.704964665468952,0.989216746940503,0.491212461771011
"Glu_1.0",0.00095282029749934,0.00332025434815472,0.00531078826871492,0.00205762549644586,0.00111564565706946,0.00256335501657751,0.000579707156903332,0.00170403680373885,0.00124969403284068,0.00298788495835437,0.00232274616975177,0.00224360097629051,0.00263316900196152,0.00305637610083228,0.00293832211356887,0.00192657719060348,0.00350426100286253,0.00248309212090094,0.00256700026473605,0.000362935310752195,0.00281652775130299,0.00149494888336446,0.00222739333445356,0.00301388655889845,0.00234805734646548,0.004775710323451,0.0021994054093546,0.0039167535960818,0.0031662234412216,0.00265619131959911,0.0021943554262669,0.00336754056953786,0.00178756036317843,0.00596117562774925,0.00172407407861022,0.00242172508575222,0.00143658270218498,0.00193601756646195,0.00205555104157591,0.0025823226558882,0.00185871877766996,0.00191870972780682,0.00302412210049499,0.0025136315702014,0.00228522335921606,0.00187155382732256,0.00173125409776933,0.000891786180510422,0.00090799528298204,0.00205587303739943,0.00127777971643791
"Glu_1.1",0,0.00963735722713052,0.00389127696454827,0.00300013498350447,0.0019154256391895,0.00546041710901422,0.00154185998338596,0.00256104088842039,0.000521062323515073,0.00391231391580826,0.00738493109751881,0.00899162934165703,0.00648816475428675,0.0071009720599897,0.00513698992558395,0.0090908973880214,0.00177712884731877,0.00505758011233559,0.00057810697467107,0.000326445701701854,0.00578898902681724,0.044762169132416,0.000668973542269093,0.0058931604646155,0.00215585027510382,0.00876163897948387,0.00442678389356353,0.0067133396048021,0.00407213478593282,0.00503126858185071,0.00207141802540195,0.00764044437244215,0.00661439444140477,0.011460758253838,0.00706268044550342,0.0101686036942914,0.000538674420346042,0.00200911713169239,0.00474826643244921,0.00721376880769635,0.00207580681940253,0.00232834230125626,0.00940831858732766,0.0100001621677942,0.0071211819456488,0.00662039060649024,0.00718217579033951,0.00451382919947245,0,0.00376410627072171,0.00615822830509646
"Glu_2.1",0,0.00435564930586067,0,0,0,0,0,0,0.000258189876530491,0,0.00132123462576895,0.00416487451523011,0,0,0,0.00403924359262973,0,0.00169763829836331,0,0.000112494681958021,0,0.000537397409529604,8.98476262709158e-05,6.38788751904506e-05,5.97421046149166e-05,0,0,0,0,0.00177757040667299,3.8641957578783e-05,0,0.00168009271936296,0,0,0.00385917125006564,0,0,0.00441904196027995,0,0.000152085566813506,0,0.00441450767910502,0.00445628549869989,0.00165612044855035,0,0,0.00186492855791415,0.000302030500842945,0,0.00191729775751099
"Glu_2.2",0.000723566415455554,0.00211310796850061,0.00152236064409904,0.000430185039893096,0,0.000771296732004855,0.000980348384145321,0.000304721320241835,0.000471902619410726,0.0002811825718949,0.000712767997377017,0.0017189636001346,7.06798598975909e-05,0.00101730140417332,0.000410458645285374,0.00190875329439447,0.000919124414561484,0.00094892745556084,9.59399985057045e-05,4.58145261481346e-05,0.000489900623907955,0.000483740854459629,0.00137814426269434,0.00110633201412029,0.00053369392414505,0.000297736194528868,0,0.00123479257108121,0.000505859588158214,0.000872048216604236,0.000799419103077177,0.000209158264222863,0.000757151347408364,0.000216153659305512,0.000115638607195966,0.00137077819337068,0.000767603881778716,0.00196959297088222,0.00249679308816115,0.000735859788843716,0.000263501958897072,8.62144372517422e-05,0.00180692003777571,0.00147973482672226,0.00146068570711755,0.000686043732607613,0.000231557477128179,0.00118925450969693,0.00109779671876802,0.00128706628411372,0.00110458977652481
"Glu_3.2",0,0.0266518326768135,5.36679739086553e-07,0.000223952328943133,0,7.35730663982845e-06,0,0.000188822032436656,0.000112463272762238,8.02124111754935e-05,0.00984927225002691,0.0234817171822255,0,0.00205856893890872,0.000264130427815019,0.0264578916376773,0,0.011753495154736,5.31365852073756e-05,0.0029731966108233,0,0.000224548795271991,4.63069006741672e-05,0,0,0,0,0,0,0.0111437907824666,0.00307657921606721,0.000191449114008108,0.0120114262458828,0,0,0.0239736182586516,0.000395955047679536,0,0.0274633084929573,4.40322422452181e-05,0.00158296783659158,0,0.0264144991909299,0.0249518227247899,0.0117173872297673,0.00341476182612873,0.000209426472014399,0.0119972809519924,0.00268428308512451,3.54890026288046e-05,0.0112879598778213
"Glu_3.3",2.02656586621558e-05,0.000564574646288339,0,4.61994605710581e-06,0,4.01895126553616e-05,7.95319645075996e-05,0,0.000143019080430415,7.08203683218858e-05,0.000164081277718248,0.000414057588822031,8.63154625197786e-06,0,8.65750343364829e-05,0.000425418814606356,0.000126250811806476,0.000270799466111935,0.000189696360839014,0.000178586144817613,0,0.000394823148996598,0,6.09699294545004e-05,5.50142604109213e-05,0,0.000128934223026805,0,0.000101251027265098,0.000282598700311463,0,0,0.000169381727181709,0,4.61309225992672e-05,0.000397358592301659,0,0,0.000578334093198362,0,6.99095949633771e-05,0.000308737918234498,0.00068981704280071,0.000365963029236473,0.000171699889238962,0,0.000101855988322572,0.000164772524655759,0,0,0.000200098959670872
"Glu_4.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glu_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
