"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Orn_5.5",0,5976237.54059897,0,80120.4839716613,0,15392.2085059886,0,60209.7766419924,0,56445.967557918,2489179.25068165,6609772.78271143,0,494207.893802094,40613.7557009616,2517116.90042707,0,1905001.84696168,0,422715.03128585,0,0,0,0,0,0,0,0,0,2565308.02647113,290023.08237293,55494.6928956789,1277014.07346452,0,0,4681759.28024698,77963.6942996781,0,5873241.87227225,15659.0145406431,634762.720754195,0,3708415.73608037,2166872.270179,1450345.67413717,369348.257419837,0,2900127.82636173,652929.604259331,0,3081653.47232229
"Glu_0.0",9250125.29919041,8083476.65469622,8928848.81413478,8873950.37294201,6666749.59739901,8986665.76248205,9086999.12622296,7712761.32715007,8990783.21544507,9548542.25044034,7830777.81840232,7540110.3944688,9870159.95290418,7989255.94985095,6885802.44270768,7451766.6502907,8909821.43205057,9681520.69664056,6747444.49459313,9892220.86197907,7558308.42131545,4408248.31949424,10050124.7391939,7841333.07438251,9834437.36167456,10475522.9352661,10196799.1977082,11285147.744329,8146843.66598193,5997877.99416811,8298534.03269371,9297203.8328066,6866833.20832613,8462622.22646849,7768505.91157308,5669200.79680291,8706882.16849723,3274950.03865103,7069722.27103611,9221245.94689162,8584371.79018369,6617349.93671937,8467936.81734082,5967045.71459168,8602321.28005903,8565830.22689676,7328687.54296461,7272729.65810258,8489457.0174927,9930912.73026255,7353004.26442243
"Glu_1.0",108942.093958711,150713.80678327,145149.948687091,117184.754182615,79969.1104966469,122828.34212814,103622.643996659,98145.74590985,108586.235744948,135879.103426381,119652.707602994,125279.976733286,133689.836469604,120819.661870365,98138.4613412868,112190.542587428,128088.162658161,147747.739182477,90750.857446186,111777.630389793,103339.277655937,54618.6432904678,131263.79788708,108756.697464045,129642.390924307,165429.804517715,133362.393326278,167367.303252253,114545.819605869,97860.3857372361,115130.842317155,136216.782878736,96338.1396338516,144266.59784677,97775.8746759807,93033.9342090965,108442.602231719,41873.4712106212,110172.710197712,126438.366441966,115915.765230731,84417.8674671485,148831.243043033,99792.6564670166,131158.592432254,114957.314749054,92487.0883240278,91478.4528207488,102763.181793326,128075.789590718,98928.7959145109
"Glu_1.1",358681.075353504,532510.879605553,422042.446334783,414333.010411717,301753.499723218,442643.962375847,407416.261857518,355829.954956789,393794.215271574,455407.805798135,449659.842680359,499549.654610474,492315.385368348,424978.565953698,339071.388982756,469523.0838067,401670.957016888,506481.198102967,295974.201208265,432290.211162844,371321.037082211,397668.21257497,441857.899917435,386198.489099011,446925.71272436,547470.877606401,487102.730192068,565566.556334897,386227.951231362,321959.979293109,383151.115039275,482329.427213749,378301.846553804,465994.75477433,391681.417875798,377091.78839525,382183.666945071,148447.62274449,383542.536691229,472315.405140663,397202.264543115,301820.365984834,543224.382613781,396896.352483785,490791.77274348,448873.089421799,370610.634162105,378752.969766182,365069.720243457,467652.344554021,410807.58357685
"Glu_2.1",4047.87158419816,100551.098513363,4714.44632076768,1298.22129775436,639.917336477846,2007.19126688553,4387.65645448977,4408.30389750949,7109.74405836748,2872.37692408728,29215.6454804604,96022.0447705999,2638.19491935634,3369.49911513822,3373.85706186532,79881.3550866811,4012.98854136328,40692.9181556149,1173.02836309324,7209.71563718297,4570.69541198376,7103.71327105964,6675.33100977035,5780.43585340151,6501.48661007177,844.846513859952,3711.90965352553,4958.00531902428,2955.21722134498,29665.321996549,6468.49344084255,3488.1314090832,28582.8994789546,0,3293.1587044334,61441.9057708256,4206.15345596167,1294.79739121858,85343.75551399,1923.84508958661,7650.26085095197,3349.57808587976,100603.297657949,74203.3745545017,38386.0147802273,4764.6412851043,1857.99553498268,34363.6294161549,8887.44851917152,5655.52951704063,37443.3248343122
"Glu_2.2",17443.5183790064,56544.8951472024,21308.636024333,11509.9257103203,2139.25920220214,15582.8116871011,15826.6640525345,8828.69286952817,10774.1487968351,11092.2816120333,21216.8155012703,48455.2109353089,9751.10490987215,19682.2729009842,9452.06184740588,44986.3224296207,15068.9067851763,28083.7176224419,5538.66996755935,8108.65874177029,10524.3389168173,12106.1275643256,21262.1637451997,15830.9225158632,12913.2040112988,13631.2108365612,7854.76450609563,24581.8176789554,11002.1878360533,18441.6487836922,16187.5858301325,11389.9682454628,18235.6866100882,11057.4846758411,8167.1703140659,29096.0826040673,13884.3951554837,9057.36766801019,52151.8915313876,16335.199361872,10288.9045782517,5788.98305570196,50610.3256203386,32531.741510694,35992.5749366091,17046.6904739816,8614.18602834346,25627.8119213694,19756.4180265055,21145.9471302282,26397.1986416279
"Glu_3.2",6.51881002732355,514580.114776197,862.809059305658,4309.56197849594,618.799907330113,1688.45294169948,0,2783.74967128654,1466.90441478295,2700.96430862692,156289.298496818,462112.321739946,242.822872631243,27193.3464884367,3973.37218103279,435696.42024861,0,210542.203855102,825.114577587686,43244.7706389305,0,1270.94986605569,934.789315163828,0,0,892.963429820539,27.7610268978177,0,191.72710476021,144511.369707683,39934.9966599854,3621.03296910779,152358.361182974,173.583603383648,244.384662225879,317797.664061917,5679.72972252137,0,449995.859180665,1987.14609759395,24810.7664306683,0,504306.795209306,355002.108853791,203875.898841119,44179.830057319,2170.11646456827,176574.836670812,36105.5949931949,819.088507446369,177916.298854944
"Glu_3.3",634.551687526091,19644.9697987168,0,1187.06246771112,369.492751873759,1371.68746473109,1104.7982370925,431.147824202875,1605.49938012425,1811.97707616509,8837.50241236649,17277.0649614598,465.750497607585,3056.64084440508,1936.88486188896,14467.7061103277,1468.0666586745,10757.6152548528,1412.91587985614,5440.45306063381,0,1985.26779288551,0,830.401231026784,831.523737116141,0,1769.54204408471,485.993049676378,1138.72268882454,8952.94634297115,2772.72412808592,191.793629542549,6448.36947039003,284.637469359317,552.068496229581,11296.0930188441,1307.79825675624,0,15881.4284935948,218.902326699889,4731.83900808899,2178.0417194701,20718.2757789915,12397.0156654774,10097.0984417944,2576.88865052363,1008.99611739719,8048.32103656941,2878.49530737325,0,9715.94388987431
"Glu_4.3",0,359925.312068457,0,37710.0697454885,0,24276.9777208398,0,30820.879341487,0,39939.6130751047,238326.759892506,404954.914471896,0,102543.401114384,32706.9245216758,285487.560425507,0,263902.149971588,0,110956.845772452,0,0,0,0,0,0,0,0,0,222146.632923802,106791.044584751,37817.2257646092,190766.841690334,0,0,242693.953664087,38080.6050672936,0,320764.035325219,28600.2315046699,125218.334232155,0,350816.744721741,248875.30506763,267675.532024567,108866.55275062,0,238357.553854009,127729.075201764,0,261468.031084024
"Glu_4.4",0,79346.2677578666,0,9403.23296487276,0,5343.56815295512,0,5426.82417887561,0,9604.19468117846,52242.8566161551,84076.72732849,0,20404.0957570501,7461.35790047406,60923.0523372778,0,56444.9694122765,0,23646.0401837849,0,0,0,0,0,0,0,0,0,44426.095603674,24322.8432044849,7933.25190590365,37645.9037325254,0,0,51275.9425469826,7939.09275594274,0,70780.7569674237,6548.40238207335,26613.7367852023,0,77264.3827118344,54763.5842132989,57699.1627288884,22382.3657904072,0,50670.8375018448,26375.2857438838,0,54776.9165490657
