"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Orn_5.5",1430.01402002,-3115.97967063,1988.61210153,-1478.02870387,1154.04353449,-894.55629237,2138.4308131,-1190.95141512,1949.3654051,-254.86921591,-1272.0697018,-563.4936426,2027.73747173,-384.26873842,-983.75392607,-131.9292453,1371.92868457,0,1404.71602634,-317.37027042,1635.36510089,1613.81942009,152.5202987,1330.73347962,1895.17594009,822.82387406,2119.23302253,236.23062617,376.50608476,-281.46424171,-78.89559613,-1155.89072906,-367.47668618,1693.6788598,1606.12784025,-1226.93450677,-1472.13441314,1641.86105697,-1550.63818328,-1022.70085462,-310.38573318,1520.04511756,-149.48365225,-144.4584914,-508.18069633,-1.88122348,1322.26668606,-1348.95177261,-365.44726475,1385.497886,-392.52589785
"Glu_0.0",-5171.41329069,-1.14815403,11.53369762,23.0219398,13.70326559,21.62450525,1.68446053,0.94036973,-0.06303033,19.34251356,-0.9480142,-0.89952003,21.88382196,17.70552186,7.4850452,-0.9996222,9.84592215,-0.66004641,15.59772326,-0.47440811,2.77647764,-0.01136045,0.2836039,0.00219573,0.00828042,41.9561296,13.8981388,18.00120079,13.43013489,-0.56679385,-0.25453344,18.92883812,-0.36373418,43.05340199,8.65573531,-0.77494643,3.45178859,4.57625975,-0.53303419,24.60853127,-0.63393698,2.79715311,-0.84540423,-1.19896366,-0.97680599,10.58894332,15.29859734,-0.64337932,-312.21957422,2.1785422,-0.82626757
"Glu_1.0",-264.97155727,28.80608787,-240.33002624,-511.9062481,-365.0181511,-480.78513517,-37.24405731,-12.54943368,1.6509838,-430.04543166,23.77536461,24.08225954,-486.59151625,-389.34253005,-166.04046367,25.29874533,-218.84521403,17.2475,-346.88232384,12.00739212,-51.29643959,0.39367546,1.36013769,0.1519106,0.04223862,-915.27871505,-326.4556534,-399.02517344,-298.58324354,15.36476649,13.25946985,-409.46283451,10.32174644,-956.30621263,-192.39713604,19.86225313,-75.24406225,-88.5025508,13.97489333,-538.12570068,15.93480998,-62.06712672,21.56255008,29.59588208,24.75210407,-227.77833333,-340.17284393,16.76997584,11.3346713,-36.54890138,21.4296652
"Glu_1.1",40988.56779281,16.18985878,-87.54634999,-182.13408021,-466.67713245,-170.68666056,-9.13103872,-4.2406011,1.14596153,-152.80028778,13.33298149,18.27798792,-168.79840982,-135.68085173,-58.48576117,14.90520115,-73.69328397,11.84737351,-123.15691301,7.0772419,-17.30390553,0.55912965,-0.0981949,5.71309662,7.28874826,-325.12275779,-206.67948094,-136.43034964,-103.49640054,12.22039644,5.57458182,-146.61252586,9.5475602,-334.05160282,-67.13820564,12.47750689,-25.8270721,-18.20199179,9.73870827,-192.66532707,9.04960194,-19.31663552,13.22192583,15.114592,14.67877754,-79.0127241,-120.71482584,11.39303886,2479.29559711,-14.27520698,14.23494442
"Glu_2.1",2052.10353843,-104.11208071,1914.9674578,4077.52132859,2895.00196233,3825.0939912,221.56697119,112.08871406,-5.96935276,3424.50582286,-85.92953426,-87.08913012,3780.19698633,3134.34173878,1340.38954422,-91.4429583,1657.03173962,-62.35933064,2752.66023077,-43.40105452,361.7049201,-1.37129782,-4.91946615,-111.34271924,-144.38061244,7198.46807066,2501.49645098,3055.13488978,2320.83005654,-55.56979727,-47.91391771,3257.64589541,-37.344824,7450.10238882,1508.59550602,-71.80080731,617.74483912,362.85083824,-50.52850375,4275.32702843,-57.59319905,442.98800737,-77.94385602,-106.95054124,-89.46811964,1847.80415703,2702.57350806,-60.63148037,-54.57200587,295.45068659,-77.47506594
"Glu_2.2",-840.6732068,156.34092031,-108.93627768,33.78295829,2917.2541611,22.68864155,-23.4061835,-48.81851309,7.73163567,25.7376219,129.20343205,103.97434201,-14.95650618,34.61202964,34.87663961,133.43627031,-24.46471014,81.47110315,5.5411413,63.31585439,-93.15525795,0.22683056,-51.52545079,-37.95164366,-49.90470997,-139.4622274,807.31053713,-40.67191283,-9.94103916,63.18770566,28.08919427,-70.21280117,34.90740047,-41.82240974,-1.68949002,100.39278488,19.50914377,-225.27151938,65.22745909,-53.02748015,85.95544574,-16.12418093,110.8110693,169.18834318,130.01409243,-0.05588334,9.92191726,79.9273102,-47.28694976,-84.08672641,103.96029085
"Glu_3.2",147.96368747,-4922.01577804,-445.39944607,-893.3121021,-230.91917804,-659.27416018,417.03068021,-503.37102037,-282.0913708,-712.31297107,-4062.43117429,-4114.7026657,194.56857028,-1992.62900642,-996.43781719,-4322.70196008,446.28431139,-2946.95688231,-193.64671979,-2051.65806591,233.95446712,-67.43677002,-232.39100394,755.51383057,1010.08036482,-111.80077926,311.35884795,567.15976404,119.22587413,-2625.20945064,-2265.63827073,-561.19143508,-1763.51705522,577.91800457,-45.85894199,-3393.76178196,-861.26483863,2716.9196294,-2387.78513485,-501.33589221,-2722.73319812,284.3373704,-3684.29415441,-5057.01879829,-4229.29607033,-1725.6782965,-315.06278479,-2865.37016085,-1397.67660158,-235.52647385,-3661.55047304
"Glu_3.3",-226.84422738,-3957.80151261,823.00641782,-529.59531263,-141.52837293,-447.30404926,-226.77314978,28.64361071,-261.62469968,-454.78312164,-3261.90655402,-4065.45888153,-363.74025176,-1517.00304791,-698.05259524,-3585.44391432,-204.66777573,-2713.31755743,-149.05190234,-1702.19652992,592.6186522,-107.95953847,304.89182295,-188.53953775,-214.33419243,880.14431605,-387.22659189,-214.48408029,-239.75578283,-2682.96309559,-1219.80525689,354.26769982,-2015.84227346,-235.03357983,-185.7491632,-2938.65109298,-628.80201965,923.77861916,-2220.70570865,338.33741656,-2204.3176894,-150.55516129,-3138.56927569,-3823.95603115,-3523.22955663,-1066.82087206,-232.25064928,-2618.04233692,-1115.95085207,616.94037754,-3293.83893397
"Glu_4.3",2396.33136962,47202.94852996,3899.9574034,7773.81392787,1875.21767713,5580.4574807,2109.27088104,4805.61292361,2705.77333272,6165.73463639,38959.32591971,39470.91019927,4181.35403858,18498.3673496,9291.83430006,41456.91010741,1778.82193639,28266.45043881,1324.9327086,19676.45042384,1472.00425988,636.20606826,2229.40415079,1679.01576799,1930.75809785,5015.6562983,4018.43840138,2901.87024819,2448.72419888,25183.92549073,21726.01503869,4751.15944072,16920.50059889,3823.67064042,1770.93776788,32549.57336238,8137.02259725,233.90909243,22903.31965048,3979.72719733,26111.6656623,1243.52292479,35335.3716027,48494.37383643,40561.3063724,16187.86479781,2498.30962174,27483.61922594,13412.74421903,2201.46243064,35119.60156747
"Glu_4.4",1405.2853161,19620.02709679,1849.15306554,1931.09153647,992.97464968,2100.40740775,1407.78121916,3483.47264688,1494.39349915,1901.19026379,16143.58559476,24448.25840926,1877.88386774,9658.37608965,3000.10666938,18395.78386449,1330.02044574,15400.85108129,954.54690978,8735.95848165,1031.77604696,841.45202558,1483.21911398,1205.99286581,1360.49857275,2176.18406545,1939.32313071,1826.14080622,1384.19674432,16546.21279001,7571.17961678,2732.50787152,13385.30866657,1712.27475439,1132.50227669,15757.84338232,3565.10584792,392.91048766,12714.93093633,1625.52625174,11012.38173899,1009.32871863,16557.67272801,17581.01573317,18160.53190517,8618.63525286,1280.72521652,14760.17478363,8680.62824104,1491.73049154,18312.23909669
"Glu_5.4",-110.81090923,-2096.68180914,-175.9852644,-332.1889542,-85.46507296,-245.63959331,-99.42217011,-228.63730162,-123.90550828,-267.18882947,-1730.0103215,-1834.13443288,-187.53680844,-841.54352311,-404.04590861,-1853.16186773,-85.34629918,-1292.28682207,-62.89118901,-879.60440552,-70.15336928,54.97401276,-104.8464883,-80.25781658,-92.11267276,-224.51993503,-181.65011716,-135.71169274,-112.69212219,-1179.77599929,-950.54528263,-218.96895279,-815.48181327,-171.74439179,-82.74077343,-1468.21908634,-363.29760897,18.24303488,-1049.47056258,-176.72200871,-1161.43915422,-60.4435314,-1588.3577355,-2128.13416831,-1814.75874566,-738.22792057,-113.38619121,-1254.34306521,-627.13557959,-103.93200655,-1597.32548257
"Pro_0.0",-623.19745734,0.25076875,0.95520659,-1209.37272126,0.75476441,-392.11695488,1.26938846,-1725.93178255,1.06271882,-3171.79890429,-174.48618222,0.29049221,-1107.65814888,-522.10394302,-1159.97226719,0.12157325,-75.84290738,-118.98957011,-673.97318056,-6.89141048,-906.81452712,-135.63897301,-653.9799713,-338.29544272,-433.45226571,-2794.60307985,-511.14289281,-949.13269246,-703.67057273,0.0748709,0.82998056,-1461.46061183,0.03991808,-1166.49298303,-1111.76318184,0.23529362,0.94025778,-1049.55981604,0.30960119,-1368.52572606,-105.61755379,-1423.06409307,0.1567969,0.08557365,-756.76672545,-1080.56317279,-939.42059294,0.10714633,-874.92362719,-851.68250969,0.08180799
"Pro_1.1",6001.15703667,9.20177341,-5.91353044,11681.05355421,-4.67257734,3789.89085846,-7.85736081,16469.03496882,-6.58182312,30446.79114292,1690.61829712,10.65939628,10693.54135754,5044.48017641,11202.66578478,4.46104026,734.95324159,1152.1185489,6509.77228492,69.77333832,8760.92820955,797.97887616,6317.98679533,3269.80426664,4188.3625889,26987.76413058,4939.66218024,9167.90545496,6797.19019853,2.74733196,-4.85408296,14114.22340379,1.46476432,11081.97877402,10738.75144167,8.6339251,-5.81764133,10136.97038833,11.36058594,13217.15903375,858.77749705,13744.36202367,5.75354597,3.14006158,7309.7540198,10436.60561257,9073.56033243,3.93165506,8452.09737914,8227.45269496,3.00188353
"Pro_2.2",-119.97270751,-85.4734242,-207.11610827,-469.21069591,-163.65464865,-310.06695755,-275.24322196,1341.89969466,-230.42008219,892.70109346,-76.9444174,-99.01299009,-371.33916857,-276.89736739,-372.44140928,-41.43770654,-179.97628837,-46.68701644,-262.66860729,-183.33179665,-489.79676162,4770.54745106,-337.91331114,-274.31931007,-277.56912648,-792.11012577,-364.30617804,-396.65900558,-310.37930884,-25.51941455,-180.78653878,-461.34974284,-13.6059014,1249.34484897,-461.94090667,-80.1987953,-203.88437073,-376.86818221,-105.52619995,-460.97969376,1356.81176612,-508.99380307,-53.44353236,-29.16740106,-167.03866434,-386.231049,-358.9565458,-36.52035382,-396.77936182,-408.16800246,-27.88389292
