"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Fum_4.3",0.256485586861409,0.374798790980878,0.300337825357808,0.393849893220426,0.144766534411881,0.161952177552526,0.406809371368073,0.284361755656876,0.193100822559573
"Lac_0.0",0.974809466838138,0.971588001689901,0.962110692845543,0.938022029957105,0.989236531900054,0.95703384928158,0.946993279969382,0.968423183695428,0.988099707062827
"Lac_1.0",0.00293299253866182,0,4.58464012195108e-05,0.00471431589343054,0.00106872337121101,0.00369993215491221,0.00273627195138275,0.00234971378186123,0.00322925628337621
"Lac_1.1",0.00710631714724432,0.00578128519384476,0.0155548147477547,0.0168360465998619,0.00969474472873508,0.0158914810320439,0.0159641150252929,0.0138182542133373,0.00867103665379668
"Lac_2.1",0.00227889094096848,0.00566102695111833,0.00500315204317275,0.00329408853037606,0,0.00800603910063031,0.00657889969303455,0.00511273260066363,0
"Lac_2.2",0,0,0,0,0,0,0,0,0
"Lac_3.2",0.0128723325349879,0.0169696861651363,0.0172854939623104,0.0371335190192266,0,0.015368698430834,0.0277274333609083,0.0102961157087103,0
"Mal_0.0",0.352310196424271,0.228481050554,0.292802045930899,0.231046786538471,0.55302255541075,0.569594311673498,0.202677683921428,0.335550697621488,0.522237017647569
"Mal_1.1",0.127438977460904,0.111028490888327,0.133409894926246,0.0951583731116546,0.128854244002805,0.132174690608856,0.103711877737737,0.124865751628783,0.121955123300737
"Mal_2.2",0.179898289780217,0.17786414582002,0.187688832430243,0.178497854732054,0.119754766731227,0.109837007287319,0.179720567318162,0.175238076851135,0.143861870074895
"Mal_3.3",0.0585967112174944,0.090299284353391,0.06987535670699,0.0911667815728061,0.0307384783809798,0.033659526003774,0.0869670503724986,0.078565989618122,0.0277785098321214
"Mal_4.4",0.281755825117114,0.392327028384262,0.316223870005622,0.404130204045014,0.167629955474239,0.154734464426553,0.426922820650174,0.285779484280471,0.184167479144678
"Suc_0.0",0.404695160639341,0.40603613353131,0.479406978366486,0.314447067656151,0.797977917275526,0.921237879953757,0.704254464213242,0.389085259714697,0.65993066445225
"Suc_1.0",0.0428629518735833,0.0178635351265123,0.0331800435375495,0,0.0115693789175111,0.00619573995532536,0,0.0193674977828554,0.025234134032481
"Suc_1.1",0.0840956770868375,0.101584297596458,0.123138698716296,0.229172581674392,0.0520307452260562,0.0263843819609211,0,0.0950549090698708,0.0976877384207398
"Suc_2.1",0.0779583413941307,0.093526564062554,0.07551391512814,0,0.0265733514050517,0.00917475172186387,0,0.0847458472774478,0.0817892914566208
"Suc_2.2",0.0761158285229807,0.0609273340440444,0.059169056891938,0.0538168497100946,0.0236948117320809,0.00797362933522289,0.0848439787412818,0.0797714914313387,0
"Suc_3.2",0.00932596645174262,0.0130732639734644,0.00886647972083259,0.0170646289860788,0.00213905394862632,0.00104329280636293,0.0195408564095658,0.0129635903576015,0.00446487532085134
"Suc_3.3",0.00360258465797945,0.00322781334492949,0.002358501156203,0.00406439483173093,0.0021472943492204,0.000583944831800494,0.00991556664058453,0.00492743377892878,0.00469824623290814
"Suc_4.3",0.301343489373405,0.303761058320728,0.218366326482555,0.381434477141552,0.0838674471459277,0.0274063794347459,0.181445133995325,0.31408397058726,0.126195050084149
