"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15"
"Fum_2",0.210749164994472,0.215781613514176,0.204712956777458,0.228305354164412,0.247195069535995,0.198577631658022,0.201982962026077,0.200455296180606,0.236933374661143,0.198162819236891,0.206934493533549,0.19653978844697,0.195614650812854,0.20544131879399,0.203649685054441
"Fum_3",0.0870067829830787,0.141707176705933,0.10471092424819,0.000730162592322071,0.124111985499824,0.101189232812795,0.148334952191687,0.108332033192603,0.0732483338033629,0.118914086639877,0.120861518170107,0.128173368949832,0.110283285810406,0.148402389365883,0.101185807540032
"Fum_4",0.0481655212841764,0.0556864591112496,0.0388921697101524,0.00337654168337816,0.0740787073566326,0.0412685265532829,0.0500417401947592,0.0395002962583705,0.0479225165706853,0.036379200108081,0.0431769348291981,0.0382067080804662,0.0393988317294433,0.0574507891755241,0.0449078741304108
"2HG_0",0.501276864106094,0.569875712951767,0.569766954678925,0.798987895657669,0.707562842184258,0.514700554553286,0.579190301679125,0.565624286224457,0.703810076170205,0.569812606200746,0.510679475329823,0.531510811420202,0.539678711350896,0.592564021690857,0.545893031919709
"2HG_1",0.17467541823137,0.084015087892048,0.0968919158687368,0.125098069077343,0.0726489271502694,0.142879161351062,0.0836170632749526,0.106535478804077,0.10742729426779,0.103067228291216,0.12688449994287,0.107243304721346,0.114581181380572,0.10342903177599,0.132457085539456
"2HG_2",0.217082062769317,0.195265656101205,0.201615322908819,0.033056540353988,0.118708885958616,0.213743060132133,0.19446832359173,0.208253319471252,0.110830837017278,0.208982681328589,0.220486303109989,0.217267484211622,0.203235366362886,0.178467463990286,0.200392748289051
"2HG_3",0.050140670672844,0.0664159426037052,0.060774859843444,0.0418235829717388,0.0550949357821125,0.0566992443196292,0.0659054245013719,0.0559800488946005,0.0468875400587149,0.05653576398091,0.0636192157051627,0.0640882653524671,0.0637479385006996,0.0604893530354438,0.0586556585213545
"2HG_4",0.0450488780361636,0.0648492898010989,0.0560362739042785,4.97993476049281e-06,0.0336062154664686,0.0561404360112432,0.0584216517142809,0.0504692531076523,0.0231698778819282,0.0468524298332804,0.0576410159190003,0.0589268651287969,0.0597240345197835,0.0506651137680754,0.0493234116206541
"2HG_5",0.0117761061842113,0.019578310650176,0.0149146727957962,0.00102893200450078,0.012378193458275,0.0158375436326458,0.0183972352385387,0.0131376134979602,0.00787437460408322,0.0147492903652582,0.0206894899931547,0.0209632691655667,0.0190327678851633,0.0143850157393476,0.0132780641097757
"Lactone_0",0.74972748959628,0.736896172247484,0.7667843371375,NA,NA,0.769881169649939,0.799112186984473,0.74069571322099,NA,0.773521029261069,0.715295277914765,0.794574713738466,0.736975501457143,0.784818155829967,0.787799885984753
"Lactone_1",0.0264556101430644,0.0295824256704319,0.0230032713327258,NA,NA,0.0542148779404079,0,0.0398918283624534,NA,0.011537643521298,0.041350462760073,0.00369699735486211,0.0315201136192454,0.0107875862292553,0.0010770037478163
"Lactone_2",0.165740904692395,0.11768423555702,0.0973408093760525,NA,NA,0.108013314677744,0.099840561284127,0.125802939520983,NA,0.146322804591325,0.186477200541504,0.119611957365679,0.170208395070056,0.0883852144802883,0.171576454393179
"Lactone_3",0.0171916977413656,0.00767913177786081,0.0203719442681443,NA,NA,0.0303770761876876,0.012897720752485,0.0181574256948984,NA,0.016322314574886,0.022006012339519,0.0305846118353715,0.0213998878630837,0.0216486736956969,0.021374441870728
"Lactone_4",0.0360193450841683,0.100724238935845,0.0812856574442198,NA,NA,0.0235487107106058,0.0831123379553343,0.0641106667055577,NA,0.0495027086609358,0.0199059357644532,0.0374705994541134,0.0286542975707116,0.0760496423817968,0.010483719668428
"Lactone_5",0.00486495274272661,0.00743379581135872,0.0112139804413578,NA,NA,0.0139648508336159,0.00503719302358076,0.0113414264951169,NA,0.0027934993904864,0.0149651106796858,0.0140611202515079,0.0112418044197606,0.018310727382996,0.00768849433509529
"Mal_0",0.565241444285508,0.467414753911176,0.528646999174835,0.874823090473851,0.513596387018033,0.531185294982724,0.465700254915649,0.538362078168835,0.612105649432842,0.515789599226434,0.518840276410995,0.506649853278946,0.527997682568337,0.451558159917764,0.53999551321786
"Mal_1",0.0974177349360757,0.0906967972932695,0.0968439769767015,0.092160670263928,0.0847226208997722,0.1012523706574,0.0927476169940973,0.0960279224750172,0.090713002753974,0.0985507597621598,0.0963936504458938,0.0999999813892318,0.0978802748383535,0.0945661245793331,0.0995589189536271
"Mal_2",0.195700920694996,0.223902225842067,0.211056042512184,0.0330162392622212,0.2152495083407,0.213121476764311,0.225818897081832,0.203026512971519,0.179531892049474,0.215358364542937,0.203990718159347,0.21387834838459,0.208860405360389,0.229627275720552,0.211621011382127
"Mal_3",0.111363496651575,0.154303035537224,0.118459290176054,0,0.132957223075904,0.117734291741259,0.156493665776505,0.121034561783257,0.0882279465697447,0.125113342733111,0.132279141647569,0.131371882034842,0.120315010541714,0.160592982161701,0.115178760401263
"Mal_4",0.0302764034318458,0.0636831874162636,0.0449936911602256,0,0.0534742606655907,0.0367065658543058,0.0592395652319171,0.041548924601371,0.0294215091939651,0.0451879337353585,0.048496213336195,0.0480999349123906,0.0449466266912067,0.0636554576206497,0.033645796045123
"Succ_0",0.776435128645574,0.605993728618366,0.659965939767392,0.918274766064491,0.850923442426939,0.714402637343688,0.626914200792188,0.693480696972466,0.918283208122867,0.736095048467508,0.725195401842205,0.688287462358953,0.684437278479055,0.679595838280012,0.70945567077247
"Succ_1",0.0683991218239517,0.0726233460012451,0.0452425393865338,0.0785129160959329,0,0.0550254576915448,0.0583358914091898,0.0450443514717082,0.0350117485985667,0.0491584869516591,0.048308826925097,0.0522116725006625,0.0613284383405405,0.0529844073847726,0.0350990607232003
"Succ_2",0.091386636319898,0.164297616649095,0.175251268561007,0.000927840793544378,0.0800210713887879,0.130480401434271,0.158310803219084,0.149085462008025,0.0300912867258392,0.126440662230872,0.127246730844878,0.150901377037192,0.140129723584001,0.140604584191379,0.146293391773151
"Succ_3",0.0432906668974292,0.10323700732661,0.0900231468250994,0,0.0506706694607029,0.0707180980370501,0.106098993322535,0.071222948058591,0.0108190312059135,0.0629304434002701,0.0663656834113436,0.0705398280340549,0.078637599148521,0.0820711530367904,0.0797179963408777
