"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24"
"Mal_2",3177.77888264171,3046.08581941606,9099.83473791711,180.1661704295,524.292576007876,3595.12035992309,547.312293720484,3551.25388151038,7598.12514613674,0,1386.53661558309,2762.38401167071,3981.80358574959,5813.2673268141,1530.81015838596,1811.51530855261,7418.99681984095,14535.5625945735,112.593400439649,5183.90277682042,2338.72132149844,276.390544600827,1520.8655096392,1714.87011818104
"Mal_3",1305.31899813522,871.320496635602,2947.40308966786,575.676991041475,362.909088316808,2040.91444806684,226.605921765818,1189.48383215632,2993.72733093327,251.719260558463,655.86329805348,1488.87598036185,2154.49647792498,2577.0220562277,821.412469633185,722.912965345651,2845.72372049673,6402.6885310168,38.5095426034011,2307.00435599047,1411.67624851382,270.960302725753,1014.20163571707,1053.63097443378
"Mal_4",11066.7148872268,7338.78088752405,22703.6373273029,8150.37823746988,3623.33367640816,15202.535747942,5172.35457683923,9269.95040360673,25325.8380192434,2518.63298626789,7516.90615499773,12429.930871605,15662.9818330875,18414.2064204036,9995.78511447831,7376.58375199047,20899.9873292914,41167.5225577508,2508.45541824168,19196.7581930747,14250.7036278757,5206.33397503116,8748.86090440242,10671.8783275366
"Succ_0",948.014130733445,1306.79313727231,2832.12078192367,1798.82903279082,1985.5841277401,1402.9851497166,1921.06129047072,1661.42957930417,2957.2033454026,2004.24173387819,1236.85958614289,1048.9603587463,1560.59112891835,1812.99561428278,1140.20396241763,1154.11653151943,2763.68876591484,4802.5401127648,1943.54041176405,1969.11137102698,2010.87816443702,1613.46836460972,1640.50167389365,1573.62308202418
"Succ_1",0,695.520919076481,1748.88976669774,0,0,0,0,1006.48922595738,814.870092304473,0,0,0,688.632623305546,0,0,0,1293.23420369985,2675.0963758464,0,882.883122450488,514.698208496628,0,0,215.791095313394
"Succ_2",605.857839905325,607.355694879778,2351.20103347936,0,0,809.419216272236,234.781960917006,897.202306791073,1687.03328903849,62.4863754091684,0,562.416064313341,1096.6881638408,1291.65888958974,364.891773364991,0,2315.89345314907,5189.02328194857,0,1012.31170612017,707.506883823715,0,370.722120847983,534.984362629362
"Succ_3",0,0,357.094039362392,0,0,291.498274457352,0,195.36226406418,404.654558214024,0,0,0,51.9972006818201,0,0,0,192.947651587451,1446.5763364,0,103.615197302523,0,0,0,88.0700502286761
"Succ_4",1889.24135535593,1643.96819157602,6038.00696710736,1012.34082504215,654.100599432473,2962.73686231707,911.74727941402,2674.10252039039,5388.379090114,697.897698870559,951.067085706182,2214.14129697894,3950.13851978114,4154.1953485972,1237.60987001382,1214.85019360143,6226.93077106912,15349.2736218725,607.631262511785,3681.78992595225,2117.66363948588,765.673961318508,1144.88501170121,1379.74536460271
"Fum_0",5055.66061349144,6343.45342384352,14193.7236945815,22012.9689434978,20473.73802682,8354.34735614386,19635.9973115075,8333.51165517156,8831.52953377489,18779.4554937318,7470.1508975027,6144.91151211073,6354.60493498065,9857.98584959271,8579.53149999779,7426.97900035472,12128.5744173137,18680.7644350159,19962.2762178621,6972.62851771253,11877.3312687813,17862.4563998834,9267.2523165025,8853.47569966807
"Fum_1",2702.5164169066,2729.64050720291,9967.64679021494,876.300608090901,828.992940187604,3044.8265900253,894.696259313436,2935.02658743384,5612.99051955529,775.66403477293,788.495635918113,2565.53810845465,3148.68361361079,5868.04481685438,1177.97949017692,810.942239184917,7146.54051233814,13189.7581515291,1056.59377202231,3527.82548264763,1243.97437456358,603.837759056666,991.533666542941,1149.39454330528
"Fum_2",4631.90330602011,4801.92539518415,14352.6324683993,828.901042103855,0,6578.14527424071,1004.91096305604,4969.42457119915,12457.090479387,685.219155496079,2112.24478654586,5585.84285105286,6568.41930262288,9582.16404416981,2637.60263089996,2053.31843651656,12603.4043412669,22861.2384878155,91.650403589268,8289.26667546575,4297.22474823406,204.413639008885,2388.97705203844,2293.62348018558
"Fum_3",1962.85071039923,1388.405171593,4255.87231879577,896.216904019776,471.239106508222,3616.18150955274,738.027413523242,1694.99530182409,4378.8040781546,174.868456643397,1008.11731610888,2322.86644575684,3331.26860321872,3812.63007996667,1985.13851530148,1042.66089709275,4157.0144171076,8096.17791509476,293.420783060987,3227.04919040979,1998.91957784758,322.424177391648,908.801522629871,1175.17780660641
"Fum_4",16254.5224760722,10824.0748811479,37799.642107606,11810.1662964631,6474.81496068838,27864.3390236047,9189.70031012314,13659.688950573,41495.3669113338,5411.61563878561,12891.6322011251,23913.8796938523,26399.908402667,28861.3207996064,15165.1374631746,12201.4640036306,32537.1053564614,64498.0675939396,4911.01186762181,30921.6293732339,27759.7646805585,7992.17188501654,13252.523953706,15029.5850625898
