"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26"
"Gly_0.0",2379497.44004648,969749.238441783,1229560.04978653,11396511.0206173,166933.392770533,1609487.4259462,17793202.4409217,6938100.73515699,3079103.20808316,2349321.21135375,16694573.145788,3449170.84718508,14796557.2717562,3998979.92524072,4029021.78993295,14796152.9283243,10296923.7947935,7248011.02207604,36687051.6088596,4059041.01151787,198932.184702032,2869377.23880816,4479067.63385125,17194419.4390719,17794009.5973295,6877858.57689848
"Gly_1.1",49745.2124195273,24835.0694176392,43429.3293688433,345433.003261995,5905.6169727215,50729.3924223362,672890.856803792,187938.824878901,88300.4410535708,67169.6749538928,537249.493187085,82123.5720334308,340720.945144703,101022.692207284,95417.5253494341,380800.873265411,304509.011788709,196973.825891926,1281872.34357335,94879.519701091,5918.41728989235,61683.2066879271,92291.7652240572,552315.621593026,593034.181616872,211943.13063132
"Gly_2.2",3266.02797195033,264.927754904189,0,14638.0816552782,0,0,39844.3375760873,18020.2623701092,0,6322.41252938616,27371.5983987031,335.96874575602,27605.3696490182,1480.4944185728,0,24632.4363700439,18502.8996244358,3263.13730189071,64984.2627679673,10654.6981500509,0,81.4114332659246,5784.67593357868,43061.6467655851,30775.2691495874,16166.8511707868
"Orn_0.0",63944491.5522478,55555634.874685,49661068.1911856,2907897.93300858,66341827.8603009,61546138.07724,9913210.32979959,3856857.56928422,68640070.9143814,47763219.6079353,7565212.1786938,78118219.1093535,5016596.41384619,80819898.2221131,90595343.0756037,4646240.2055735,5286006.1370594,94291929.7889523,16188651.3419891,88802605.755048,68337745.447476,91302081.3187481,74628888.025928,8303034.76462861,5415924.40916123,3187281.55001011
"Orn_1.1",5497775.06572213,4393252.33312933,3855943.13764516,207947.309055502,5761764.88565946,5335279.18027559,671800.093455383,310590.686926925,5936269.0554971,3642690.01016804,473833.593742681,8100492.17830617,336537.68269008,7933704.72983761,10366689.5367238,371674.947328123,395060.823224998,10703492.2384324,1123271.59848439,9647019.95605242,6167395.61661108,9699438.40738226,7042392.17275596,688077.621129701,403056.326841901,268635.318825308
"Orn_2.2",298812.89682444,318173.121233289,211457.708644268,35688.0720449708,296089.114732914,233332.468000095,101114.177759307,79833.7426830161,258013.035228312,214652.054059234,61686.2160204638,380875.380071544,73656.7754799052,420647.583488292,640167.516238728,89333.2013244312,70408.8820732567,599143.317309849,132939.643559834,454013.200942247,191642.233267762,526353.952104168,461109.669197685,209721.45462923,80151.3711184533,73373.1453952928
"Orn_3.3",112693.180179256,517726.426974936,53642.8866572108,40967.0430980742,166149.734150731,253.014635280398,249905.543564604,135200.118831533,74767.8085862386,238272.543084179,94914.0148787917,245329.6486576,90402.0258385479,150001.477915466,0,132014.992572978,141037.992217637,526672.918475911,210915.946586703,182516.14761531,9761.14046785482,0,413555.507217152,493044.615019985,193030.946252834,181587.677991576
"Orn_4.4",3780.73821432994,1105.66040739931,3063.28130251016,22802.1864236009,5015.0785370508,13556.4466480612,11091.9713078675,18701.7945772636,13375.1271394384,13442.1651733628,6535.02762891968,22554.1608323925,15989.6044948368,0,5079.15894185746,56135.7187609103,24265.4393322132,5563.12971041606,16926.3698271614,2999.80559158137,8473.0104689136,5298.50692186678,7224.18346395093,21936.9702170872,12312.2503442206,6769.26421720232
"Orn_5.5",426818.51804446,2151276.91679317,189072.088765812,86277.1085685323,629881.654641066,5119.63956297079,706024.08041531,296039.322481013,298408.969336118,1064372.15315133,307815.479616246,926628.268702743,132960.856691295,548147.755438491,5247.24129657151,256372.390065747,321400.549062414,2469627.48584141,669910.080028869,690201.076574026,5509.31438545083,6490.4251144223,1801701.60569689,990281.960419726,582806.852165747,390552.424886626
"Pro_0.0",6455676.25475528,3696820.78271785,3657810.62679193,7078358.60065449,1069295.68038493,4897209.69003836,16652684.1543312,9259629.92830913,6785818.19453946,5705179.97474322,9807534.65510265,10092561.0410351,9275538.12273848,9992808.42741906,10494062.9093501,9872617.79537475,10677632.5141406,14586574.8079128,20651966.4995417,10692658.1662061,1439147.81727984,9044616.05106611,10590711.4410937,17760695.613746,11474564.7680275,7254654.21494089
"Pro_1.1",427455.924662668,313612.841593927,216547.105200666,1148110.64397986,69681.7125470889,276425.146346558,4651960.7868579,2005876.38955377,413741.111431486,475501.608814287,2208363.68969461,735386.364327624,1426091.12061568,711412.824586054,587788.473693442,1714318.10049689,2202098.1627215,1324767.92889107,4722995.79864188,725966.543912476,84424.3617320682,533160.456819439,916621.201841628,3869627.58952469,2499659.35221495,1510847.88495945
"Pro_2.2",78559.4218559708,123710.047596353,30092.0605466403,482316.132720483,7788.41668449161,5891.71346388969,3340059.56300126,1137283.06860096,45248.1470997685,184596.281520893,1619468.02283664,138929.822134016,617177.555210821,87229.2844513007,27587.1272504264,716108.600269297,1293165.92479843,479098.117807498,3338377.80812283,120068.182641851,1538.10494433255,11716.1337957831,327054.676468176,2265525.55393493,1894208.82180644,882684.02123517
"Pro_3.3",163397.284911126,402919.932567515,57564.7768203392,953087.11063473,22656.6196946307,0,9211925.67262522,2858453.57101636,85178.7044688158,557455.335697619,4632195.4433098,370195.891924279,1203158.10023174,291273.533233813,1102.67170077529,1515099.65239416,3326790.22219247,1535428.10102184,9854198.43103448,272345.828339768,0,31.9883854065127,1039324.07226796,5767299.31506712,5584083.07830707,2316787.65378637
"Pro_4.4",2033.80656398471,0,2345.88849094282,17705.6774701543,4037.00406251852,1837.59678413255,228928.185039142,37618.1743894894,3210.11754600826,6046.29918331435,107704.343673809,7706.78753402092,22609.0023402264,6545.19925890999,2896.29213204544,26568.2887643988,53687.2700522523,29677.6957607492,280514.252807455,5370.36554516904,0,0,27379.042451616,96731.0834247559,87344.0613464298,23282.0773309168
"Pro_5.5",509691.939929492,1416998.27935895,139454.958999173,1702116.45253977,56631.92206479,0,23521488.9591082,6007260.66647983,239203.649673427,1875637.27904736,13660911.1150987,1116901.4378696,2030032.70513638,868541.099837322,401.97652189528,2737565.34996701,7383052.83053763,5347343.34032645,27414313.9836946,883724.150892137,2306.7127248967,66.3671135525683,3331067.2761671,12453094.0663289,16255020.4342567,5121943.93113872
"Ser_0.0",5427813.66969237,2738809.881636,4648382.47570473,4448100.2613904,6447359.70004456,5738009.95928952,8026369.14532116,7346944.74252774,7107085.95538116,2169042.55168978,6967248.42882866,7007267.94747736,4978105.45422557,7896781.39938971,11895186.5662949,5427786.38117563,11295490.6914901,7057192.093753,15493060.6601809,8216989.11189614,7436898.76426558,9176310.29724012,3778479.69337493,13194729.7982101,6526714.82660638,5347724.83030715
"Ser_1.1",216351.567362773,117403.015229227,160201.248740442,188121.6330648,261510.425627761,196883.154554474,359515.748169791,302567.083320912,288633.471299133,94819.6458755583,272475.374390321,270603.905543917,187532.401661457,317139.750460878,476856.164472265,219278.76387224,446583.424706544,278119.904091423,687170.900271204,298158.293964321,307161.489864844,365463.34178236,150568.771407187,521919.802609961,325284.743702543,225350.138615706
"Ser_2.2",0,0,1408.2708811549,4670.51980387005,1078.57415353601,0,14003.4294995492,5511.51277719436,208.734500948449,1517.65703377085,6636.44651927859,534.829039034463,10774.1875762004,0,1362.77144562537,3918.17482012551,10480.5033693382,251.827769995575,16811.0880599654,6894.63411884184,1581.30542869987,113.268599788178,1714.45832043289,9179.05362935644,14128.8942529227,491.628542258081
"Ser_3.3",1622.06127186403,0,873.741909047829,566.702438790612,265.764160620412,0,0,970.369145020886,1314.00700191758,1505.17131744188,3579.96362333409,1135.58966270179,130655.940927201,1106.87660062562,0,0,0,2699.61016877627,161.575036744673,1419.02864255101,0,567.347833344566,770.044372420221,2725.49542697672,0,1357.15147755821
